"MS"	1901	1	48.9845044778119
"MS"	1901	2	61.5823081604007
"MS"	1901	3	56.0588866389479
"MS"	1901	4	47.0850589857514
"MS"	1901	5	49.9297874255092
"MS"	1901	6	96.9852523587646
"MS"	1901	7	61.2452792046383
"MS"	1901	8	81.0609415479609
"MS"	1901	9	68.3467887690506
"MS"	1901	10	114.241626737672
"MS"	1901	11	92.2884652660145
"MS"	1901	12	101.974043699998
"MS"	1902	1	91.5415314081521
"MS"	1902	2	54.1619150384454
"MS"	1902	3	69.5904924502972
"MS"	1902	4	60.0837770097019
"MS"	1902	5	92.9715585354306
"MS"	1902	6	209.504508675589
"MS"	1902	7	106.684735755324
"MS"	1902	8	184.005514188425
"MS"	1902	9	127.433225747507
"MS"	1902	10	87.7559963256833
"MS"	1902	11	70.3700604701196
"MS"	1902	12	66.9736595043424
"MS"	1903	1	78.9547322542073
"MS"	1903	2	89.0128397590754
"MS"	1903	3	64.1424831314914
"MS"	1903	4	85.2608965871051
"MS"	1903	5	27.2440978295419
"MS"	1903	6	58.882890121358
"MS"	1903	7	157.354876864041
"MS"	1903	8	116.447286246415
"MS"	1903	9	44.669760372936
"MS"	1903	10	55.0760649780595
"MS"	1903	11	63.1175903584485
"MS"	1903	12	69.7568289998333
"MS"	1904	1	67.1839189811502
"MS"	1904	2	61.117470220054
"MS"	1904	3	84.8142776805257
"MS"	1904	4	46.8955372872072
"MS"	1904	5	122.050764623783
"MS"	1904	6	53.8243854873263
"MS"	1904	7	145.803572020623
"MS"	1904	8	120.867955820129
"MS"	1904	9	115.653809986338
"MS"	1904	10	82.7192628381377
"MS"	1904	11	76.9837485215685
"MS"	1904	12	53.7286723384939
"MS"	1905	1	48.1585480713457
"MS"	1905	2	55.8571644236357
"MS"	1905	3	23.6832719896148
"MS"	1905	4	45.940524775962
"MS"	1905	5	63.7305641312551
"MS"	1905	6	77.8928140739035
"MS"	1905	7	68.5939008161454
"MS"	1905	8	68.4313862333827
"MS"	1905	9	148.505957320079
"MS"	1905	10	54.6380543294676
"MS"	1905	11	68.6052709942508
"MS"	1905	12	47.8414121533443
"MS"	1906	1	50.9853154800184
"MS"	1906	2	28.2405694468136
"MS"	1906	3	91.3183235651228
"MS"	1906	4	64.0331985819958
"MS"	1906	5	61.3450758861291
"MS"	1906	6	67.0114676283236
"MS"	1906	7	30.4079789202961
"MS"	1906	8	84.9500606937817
"MS"	1906	9	183.94785287504
"MS"	1906	10	107.389856382683
"MS"	1906	11	91.0054119403949
"MS"	1906	12	64.1396715051704
"MS"	1907	1	44.1900535837138
"MS"	1907	2	38.753320663306
"MS"	1907	3	56.5073845148189
"MS"	1907	4	70.3635154580216
"MS"	1907	5	69.8714282374468
"MS"	1907	6	133.558229563032
"MS"	1907	7	238.953331480371
"MS"	1907	8	169.316879756391
"MS"	1907	9	136.689780073153
"MS"	1907	10	120.105724610129
"MS"	1907	11	46.8151140624933
"MS"	1907	12	82.2788976165372
"MS"	1908	1	47.873395963664
"MS"	1908	2	72.7175945223645
"MS"	1908	3	53.9154524616046
"MS"	1908	4	78.6702368729106
"MS"	1908	5	89.3118097467119
"MS"	1908	6	147.234562037595
"MS"	1908	7	61.8016006282649
"MS"	1908	8	120.729230370086
"MS"	1908	9	51.439718957635
"MS"	1908	10	76.0980397666335
"MS"	1908	11	75.0799685696341
"MS"	1908	12	75.4204204121869
"MS"	1909	1	38.9728524618503
"MS"	1909	2	66.3523457399634
"MS"	1909	3	80.5658886878482
"MS"	1909	4	32.7469855655367
"MS"	1909	5	81.3782311576366
"MS"	1909	6	149.631876827847
"MS"	1909	7	207.617067520695
"MS"	1909	8	121.204144402045
"MS"	1909	9	165.384058703345
"MS"	1909	10	86.216004650105
"MS"	1909	11	111.869521107022
"MS"	1909	12	63.7533245130013
"MS"	1910	1	53.5747361900026
"MS"	1910	2	62.8679059077698
"MS"	1910	3	44.3819275331392
"MS"	1910	4	60.4039313953994
"MS"	1910	5	61.2368215689755
"MS"	1910	6	129.300212409451
"MS"	1910	7	188.12614342604
"MS"	1910	8	91.2880353612654
"MS"	1910	9	86.2685685254106
"MS"	1910	10	114.694558838552
"MS"	1910	11	140.121472544592
"MS"	1910	12	64.4940267417042
"MS"	1911	1	73.2460967332848
"MS"	1911	2	32.1112202602562
"MS"	1911	3	29.9007514713399
"MS"	1911	4	30.2782257090812
"MS"	1911	5	52.7964531729655
"MS"	1911	6	141.098344633654
"MS"	1911	7	166.109252332606
"MS"	1911	8	53.6300735190945
"MS"	1911	9	68.5126801798593
"MS"	1911	10	44.1473399791375
"MS"	1911	11	76.139568234901
"MS"	1911	12	74.7008068032189
"MS"	1912	1	68.3543977869867
"MS"	1912	2	44.4761355778827
"MS"	1912	3	59.705410916176
"MS"	1912	4	61.2788307140646
"MS"	1912	5	109.457875200249
"MS"	1912	6	96.2129894771587
"MS"	1912	7	144.634755145699
"MS"	1912	8	122.024462921381
"MS"	1912	9	57.8418068430528
"MS"	1912	10	109.809520867543
"MS"	1912	11	91.0352974112936
"MS"	1912	12	59.9827025915592
"MS"	1913	1	72.8911306925196
"MS"	1913	2	32.940117758024
"MS"	1913	3	71.6002453533374
"MS"	1913	4	50.0486626677278
"MS"	1913	5	56.6868135402917
"MS"	1913	6	87.2320484787414
"MS"	1913	7	163.780433952328
"MS"	1913	8	95.5508474913407
"MS"	1913	9	58.0392528523843
"MS"	1913	10	108.531592381272
"MS"	1913	11	61.1089926988399
"MS"	1913	12	56.8688897946516
"MS"	1914	1	31.0550027775708
"MS"	1914	2	51.8949094998776
