"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
2016	21	36	249	13690	"MN"
2016	22	37	256	11363	"MN"
2016	23	38	263	12265	"MN"
2016	24	39	270	13167	"MN"
2016	25	40	277	12184	"MN"
2016	26	41	284	12184	"MN"
2017	1	16	109	10107	"MN"
2017	2	17	116	10128	"MN"
2017	3	18	123	10828	"MN"
2017	4	19	130	10916	"MN"
2017	5	20	137	11532	"MN"
2017	6	21	144	12716	"MN"
2017	7	22	151	13858	"MN"
2017	8	23	158	13885	"MN"
2017	9	24	165	13897	"MN"
2017	10	25	172	14659	"MN"
2017	11	26	179	14629	"MN"
2017	12	27	186	14599	"MN"
2017	13	28	193	15143	"MN"
2017	14	29	200	14874	"MN"
2017	15	30	207	14606	"MN"
2017	16	31	214	14433	"MN"
2017	17	32	221	11993	"MN"
2017	18	33	228	11884	"MN"
2017	19	34	235	11776	"MN"
2017	20	35	242	11735	"MN"
2017	21	36	249	13167	"MN"
2017	22	37	256	12908	"MN"
2017	23	38	263	11821	"MN"
2017	24	39	270	11918	"MN"
2017	25	40	277	12016	"MN"
2017	26	41	284	10947	"MN"
2018	1	16	109	11287	"MN"
2018	2	17	116	11412	"MN"
2018	3	18	123	11538	"MN"
2018	4	19	130	11676	"MN"
2018	5	20	137	11815	"MN"
2018	6	21	144	12058	"MN"
2018	7	22	151	12301	"MN"
2018	8	23	158	13444	"MN"
2018	9	24	165	13597	"MN"
2018	10	25	172	12961	"MN"
2018	11	26	179	13000	"MN"
2018	12	27	186	13039	"MN"
2018	13	28	193	12624	"MN"
2018	14	29	200	12675	"MN"
2018	15	30	207	12727	"MN"
2018	16	31	214	12545	"MN"
2018	17	32	221	13026	"MN"
2018	18	33	228	13508	"MN"
2018	19	34	235	13735	"MN"
2018	20	35	242	13963	"MN"
2018	21	36	249	12650	"MN"
2018	22	37	256	12744	"MN"
2018	23	38	263	12670	"MN"
2018	24	39	270	12597	"MN"
2018	25	40	277	12192	"MN"
2018	26	41	284	12192	"MN"
2019	1	16	109	11815	"MN"
2019	2	17	116	11642	"MN"
2019	3	18	123	10119	"MN"
2019	4	19	130	10062	"MN"
2019	5	20	137	11645	"MN"
2019	6	21	144	10949	"MN"
2019	7	22	151	11443	"MN"
2019	8	23	158	11937	"MN"
2019	9	24	165	11706	"MN"
2019	10	25	172	11712	"MN"
2019	11	26	179	13963	"MN"
2019	12	27	186	13904	"MN"
2019	13	28	193	13846	"MN"
2019	14	29	200	13315	"MN"
2019	15	30	207	13106	"MN"
2019	16	31	214	12227	"MN"
2019	17	32	221	11349	"MN"
2019	18	33	228	12053	"MN"
2019	19	34	235	12758	"MN"
2019	20	35	242	12620	"MN"
2019	21	36	249	12483	"MN"
2019	22	37	256	12371	"MN"
2019	23	38	263	11654	"MN"
2019	24	39	270	10406	"MN"
2019	25	40	277	9769	"MN"
2019	26	41	284	9621	"MN"
2020	1	16	109	11267	"MN"
2020	2	17	116	11727	"MN"
2020	3	18	123	11732	"MN"
2020	4	19	130	12027	"MN"
2020	5	20	137	12323	"MN"
2020	6	21	144	12052	"MN"
2020	7	22	151	12164	"MN"
2020	8	23	158	12276	"MN"
2020	9	24	165	13029	"MN"
2020	10	25	172	11701	"MN"
2020	11	26	179	12840	"MN"
2020	12	27	186	13980	"MN"
2020	13	28	193	13432	"MN"
2020	14	29	200	12641	"MN"
2020	15	30	207	12715	"MN"
2020	16	31	214	12790	"MN"
2020	17	32	221	12890	"MN"
2020	18	33	228	13223	"MN"
2020	19	34	235	13315	"MN"
2020	20	35	242	12392	"MN"
2020	21	36	249	12090	"MN"
2020	22	37	256	11864	"MN"
2020	23	38	263	10968	"MN"
2020	24	39	270	10490	"MN"
2020	25	40	277	10638	"MN"
2020	26	41	284	10787	"MN"
2021	1	16	109	10517	"MN"
2021	2	17	116	10503	"MN"
2021	3	18	123	10504	"MN"
2021	4	19	130	10505	"MN"
2021	5	20	137	12271	"MN"
2021	6	21	144	14068	"MN"
2021	7	22	151	13924	"MN"
2021	8	23	158	13780	"MN"
2021	9	24	165	13568	"MN"
2021	10	25	172	14093	"MN"
2021	11	26	179	14619	"MN"
2021	12	27	186	14644	"MN"
2021	13	28	193	14670	"MN"
2021	14	29	200	14491	"MN"
2021	15	30	207	14308	"MN"
2021	16	31	214	14125	"MN"
2021	17	32	221	13747	"MN"
2021	18	33	228	12422	"MN"
2021	19	34	235	12165	"MN"
2021	20	35	242	11902	"MN"
2021	21	36	249	12451	"MN"
2021	22	37	256	13000	"MN"
2021	23	38	263	11437	"MN"
2021	24	39	270	10963	"MN"
2021	25	40	277	10739	"MN"
2021	26	41	284	10739	"MN"
