"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
1990	8	21	144	13221	"J02"
1990	9	22	151	13380	"J02"
1990	10	23	158	13688	"J02"
1990	11	24	165	14453	"J02"
1990	12	25	172	14674	"J02"
1990	13	26	179	14745	"J02"
1990	14	27	186	14817	"J02"
1990	15	28	193	14702	"J02"
1990	16	29	200	14618	"J02"
1990	17	30	207	14597	"J02"
1990	18	31	214	14826	"J02"
1990	19	32	221	14902	"J02"
1990	20	33	228	14792	"J02"
1990	21	34	235	14496	"J02"
1990	22	35	242	14338	"J02"
1990	23	36	249	14283	"J02"
1990	24	37	256	14226	"J02"
1990	25	38	263	13837	"J02"
1990	26	39	270	13264	"J02"
1990	27	40	277	12691	"J02"
1990	28	41	284	11306	"J02"
1991	1	14	95	11867	"J02"
1991	2	15	102	12238	"J02"
1991	3	16	109	12498	"J02"
1991	4	17	116	12377	"J02"
1991	5	18	123	12497	"J02"
1991	6	19	130	12636	"J02"
1991	7	20	137	12809	"J02"
1991	8	21	144	13417	"J02"
1991	9	22	151	13746	"J02"
1991	10	23	158	13913	"J02"
1991	11	24	165	14133	"J02"
1991	12	25	172	14217	"J02"
1991	13	26	179	14205	"J02"
1991	14	27	186	14193	"J02"
1991	15	28	193	14744	"J02"
1991	16	29	200	14887	"J02"
1991	17	30	207	13960	"J02"
1991	18	31	214	13995	"J02"
1991	19	32	221	14115	"J02"
1991	20	33	228	14238	"J02"
1991	21	34	235	14320	"J02"
1991	22	35	242	14282	"J02"
1991	23	36	249	14086	"J02"
1991	24	37	256	13734	"J02"
1991	25	38	263	13417	"J02"
1991	26	39	270	13167	"J02"
1991	27	40	277	13167	"J02"
1991	28	41	284	13167	"J02"
1992	1	15	102	11190	"J02"
1992	2	16	109	11580	"J02"
1992	3	17	116	11712	"J02"
1992	4	18	123	11837	"J02"
1992	5	19	130	11992	"J02"
1992	6	20	137	12259	"J02"
1992	7	21	144	12564	"J02"
1992	8	22	151	12958	"J02"
1992	9	23	158	13547	"J02"
1992	10	24	165	13318	"J02"
1992	11	25	172	12922	"J02"
1992	12	26	179	13246	"J02"
1992	13	27	186	13572	"J02"
1992	14	28	193	13947	"J02"
1992	15	29	200	14340	"J02"
1992	16	30	207	14338	"J02"
1992	17	31	214	14335	"J02"
1992	18	32	221	14318	"J02"
1992	19	33	228	14085	"J02"
1992	20	34	235	13859	"J02"
1992	21	35	242	13562	"J02"
1992	22	36	249	12806	"J02"
1992	23	37	256	12543	"J02"
1992	24	38	263	12697	"J02"
1992	25	39	270	13375	"J02"
1992	26	40	277	12034	"J02"
1992	27	41	284	10739	"J02"
1992	28	42	291	10515	"J02"
1993	1	14	95	11323	"J02"
1993	2	15	102	11545	"J02"
1993	3	16	109	11757	"J02"
1993	4	17	116	12129	"J02"
1993	5	18	123	12634	"J02"
1993	6	19	130	12801	"J02"
1993	7	20	137	12963	"J02"
1993	8	21	144	13140	"J02"
1993	9	22	151	13428	"J02"
1993	10	23	158	13842	"J02"
1993	11	24	165	14249	"J02"
1993	12	25	172	14372	"J02"
1993	13	26	179	14496	"J02"
1993	14	27	186	14649	"J02"
1993	15	28	193	14856	"J02"
1993	16	29	200	14557	"J02"
1993	17	30	207	14438	"J02"
1993	18	31	214	14576	"J02"
1993	19	32	221	14732	"J02"
1993	20	33	228	14662	"J02"
1993	21	34	235	14364	"J02"
1993	22	35	242	13995	"J02"
1993	23	36	249	13758	"J02"
1993	24	37	256	13576	"J02"
1993	25	38	263	12410	"J02"
1993	26	39	270	11357	"J02"
1993	27	40	277	10464	"J02"
1993	28	41	284	9931	"J02"
1994	1	14	95	11661	"J02"
1994	2	15	102	11856	"J02"
1994	3	16	109	12050	"J02"
1994	4	17	116	12353	"J02"
1994	5	18	123	12848	"J02"
1994	6	19	130	12845	"J02"
1994	7	20	137	12914	"J02"
1994	8	21	144	13094	"J02"
1994	9	22	151	13274	"J02"
1994	10	23	158	13453	"J02"
1994	11	24	165	13659	"J02"
1994	12	25	172	14211	"J02"
1994	13	26	179	14264	"J02"
1994	14	27	186	14076	"J02"
1994	15	28	193	14023	"J02"
1994	16	29	200	13948	"J02"
1994	17	30	207	13860	"J02"
1994	18	31	214	13785	"J02"
1994	19	32	221	13244	"J02"
1994	20	33	228	12711	"J02"
1994	21	34	235	12418	"J02"
1994	22	35	242	12270	"J02"
1994	23	36	249	11941	"J02"
1994	24	37	256	11241	"J02"
1994	25	38	263	10541	"J02"
1994	26	39	270	10224	"J02"
1994	27	40	277	10289	"J02"
1994	28	41	284	10355	"J02"
1995	1	14	95	12565	"J02"
1995	2	15	102	12531	"J02"
1995	3	16	109	12496	"J02"
1995	4	17	116	12502	"J02"
1995	5	18	123	12655	"J02"
1995	6	19	130	12685	"J02"
1995	7	20	137	12867	"J02"
1995	8	21	144	13381	"J02"
1995	9	22	151	13815	"J02"
1995	10	23	158	14246	"J02"
1995	11	24	165	14697	"J02"
1995	12	25	172	14615	"J02"
1995	13	26	179	14568	"J02"
1995	14	27	186	14597	"J02"
1995	15	28	193	14625	"J02"
1995	16	29	200	14898	"J02"
1995	17	30	207	15252	"J02"
1995	18	31	214	15269	"J02"
1995	19	32	221	15188	"J02"
1995	20	33	228	15049	"J02"
1995	21	34	235	14899	"J02"
1995	22	35	242	14750	"J02"
1995	23	36	249	14603	"J02"
1995	24	37	256	14464	"J02"
1995	25	38	263	13261	"J02"
1995	26	39	270	12049	"J02"
1995	27	40	277	11344	"J02"
1995	28	41	284	10944	"J02"
1996	1	14	95	12444	"J02"
1996	2	15	102	12050	"J02"
1996	3	16	109	11786	"J02"
1996	4	17	116	11951	"J02"
1996	5	18	123	12115	"J02"
1996	6	19	130	12279	"J02"
1996	7	20	137	12450	"J02"
1996	8	21	144	12721	"J02"
1996	9	22	151	13244	"J02"
1996	10	23	158	14004	"J02"
1996	11	24	165	14400	"J02"
1996	12	25	172	14408	"J02"
1996	13	26	179	14284	"J02"
1996	14	27	186	14592	"J02"
1996	15	28	193	14901	"J02"
1996	16	29	200	15027	"J02"
1996	17	30	207	14811	"J02"
1996	18	31	214	14685	"J02"
1996	19	32	221	14554	"J02"
1996	20	33	228	14419	"J02"
1996	21	34	235	14355	"J02"
1996	22	35	242	14326	"J02"
1996	23	36	249	14336	"J02"
1996	24	37	256	14168	"J02"
1996	25	38	263	14054	"J02"
1996	26	39	270	13913	"J02"
1996	27	40	277	12513	"J02"
1996	28	41	284	11535	"J02"
1997	1	15	102	12244	"J02"
1997	2	16	109	11978	"J02"
1997	3	17	116	11955	"J02"
1997	4	18	123	11826	"J02"
1997	5	19	130	11748	"J02"
1997	6	20	137	11816	"J02"
1997	7	21	144	11881	"J02"
1997	8	22	151	12464	"J02"
1997	9	23	158	13413	"J02"
1997	10	24	165	13891	"J02"
1997	11	25	172	14255	"J02"
1997	12	26	179	14881	"J02"
1997	13	27	186	15080	"J02"
1997	14	28	193	15279	"J02"
1997	15	29	200	15308	"J02"
1997	16	30	207	14749	"J02"
1997	17	31	214	14649	"J02"
1997	18	32	221	14722	"J02"
1997	19	33	228	14806	"J02"
1997	20	34	235	14745	"J02"
1997	21	35	242	14646	"J02"
1997	22	36	249	14548	"J02"
1997	23	37	256	14429	"J02"
1997	24	38	263	14304	"J02"
1997	25	39	270	14179	"J02"
1997	26	40	277	14087	"J02"
1997	27	41	284	13997	"J02"
1997	28	42	291	14042	"J02"
1998	1	15	102	12378	"J02"
1998	2	16	109	12463	"J02"
1998	3	17	116	12888	"J02"
1998	4	18	123	13135	"J02"
1998	5	19	130	13299	"J02"
1998	6	20	137	13463	"J02"
1998	7	21	144	13931	"J02"
1998	8	22	151	14393	"J02"
1998	9	23	158	14636	"J02"
1998	10	24	165	14805	"J02"
1998	11	25	172	15048	"J02"
1998	12	26	179	15249	"J02"
1998	13	27	186	15054	"J02"
1998	14	28	193	14481	"J02"
1998	15	29	200	13646	"J02"
1998	16	30	207	13906	"J02"
1998	17	31	214	14185	"J02"
1998	18	32	221	14399	"J02"
1998	19	33	228	14262	"J02"
1998	20	34	235	13822	"J02"
1998	21	35	242	13223	"J02"
1998	22	36	249	12686	"J02"
1998	23	37	256	12705	"J02"
1998	24	38	263	13032	"J02"
1998	25	39	270	13359	"J02"
1998	26	40	277	13392	"J02"
1998	27	41	284	13344	"J02"
1998	28	42	291	13296	"J02"
1999	1	14	95	12552	"J02"
1999	2	15	102	12517	"J02"
1999	3	16	109	12419	"J02"
1999	4	17	116	12534	"J02"
1999	5	18	123	12866	"J02"
1999	6	19	130	13200	"J02"
1999	7	20	137	13289	"J02"
1999	8	21	144	13378	"J02"
1999	9	22	151	14280	"J02"
1999	10	23	158	14514	"J02"
1999	11	24	165	14284	"J02"
1999	12	25	172	13711	"J02"
1999	13	26	179	13686	"J02"
1999	14	27	186	13810	"J02"
1999	15	28	193	13935	"J02"
1999	16	29	200	14496	"J02"
1999	17	30	207	14795	"J02"
1999	18	31	214	14720	"J02"
1999	19	32	221	14636	"J02"
1999	20	33	228	14295	"J02"
1999	21	34	235	13699	"J02"
1999	22	35	242	13475	"J02"
1999	23	36	249	13246	"J02"
1999	24	37	256	12994	"J02"
1999	25	38	263	12506	"J02"
1999	26	39	270	11990	"J02"
1999	27	40	277	11255	"J02"
1999	28	41	284	9770	"J02"
2000	1	14	95	10046	"J02"
2000	2	15	102	11632	"J02"
2000	3	16	109	12346	"J02"
2000	4	17	116	12575	"J02"
2000	5	18	123	12804	"J02"
2000	6	19	130	12977	"J02"
2000	7	20	137	13132	"J02"
2000	8	21	144	13283	"J02"
2000	9	22	151	13586	"J02"
2000	10	23	158	13812	"J02"
2000	11	24	165	13855	"J02"
2000	12	25	172	13899	"J02"
2000	13	26	179	13851	"J02"
2000	14	27	186	13738	"J02"
2000	15	28	193	13980	"J02"
2000	16	29	200	14215	"J02"
2000	17	30	207	14340	"J02"
2000	18	31	214	14027	"J02"
2000	19	32	221	13930	"J02"
2000	20	33	228	13967	"J02"
2000	21	34	235	14002	"J02"
2000	22	35	242	13266	"J02"
2000	23	36	249	12255	"J02"
2000	24	37	256	11366	"J02"
2000	25	38	263	10890	"J02"
2000	26	39	270	10633	"J02"
2000	27	40	277	10571	"J02"
2000	28	41	284	10509	"J02"
2001	1	14	95	11708	"J02"
2001	2	15	102	12068	"J02"
2001	3	16	109	12370	"J02"
2001	4	17	116	12586	"J02"
2001	5	18	123	12803	"J02"
2001	6	19	130	13571	"J02"
2001	7	20	137	14395	"J02"
2001	8	21	144	14297	"J02"
2001	9	22	151	14380	"J02"
2001	10	23	158	14536	"J02"
2001	11	24	165	14699	"J02"
2001	12	25	172	15001	"J02"
2001	13	26	179	15176	"J02"
2001	14	27	186	15050	"J02"
2001	15	28	193	14924	"J02"
2001	16	29	200	14848	"J02"
2001	17	30	207	14832	"J02"
2001	18	31	214	14936	"J02"
2001	19	32	221	15050	"J02"
2001	20	33	228	15141	"J02"
2001	21	34	235	14877	"J02"
2001	22	35	242	14618	"J02"
2001	23	36	249	14364	"J02"
2001	24	37	256	14098	"J02"
2001	25	38	263	13766	"J02"
2001	26	39	270	13477	"J02"
2001	27	40	277	13477	"J02"
2001	28	41	284	13477	"J02"
2002	1	14	95	11413	"J02"
2002	2	15	102	11386	"J02"
2002	3	16	109	11747	"J02"
2002	4	17	116	12816	"J02"
2002	5	18	123	12274	"J02"
2002	6	19	130	11960	"J02"
2002	7	20	137	12044	"J02"
2002	8	21	144	12695	"J02"
2002	9	22	151	13547	"J02"
2002	10	23	158	14455	"J02"
2002	11	24	165	14355	"J02"
2002	12	25	172	14239	"J02"
2002	13	26	179	14192	"J02"
2002	14	27	186	14398	"J02"
2002	15	28	193	14603	"J02"
2002	16	29	200	14886	"J02"
2002	17	30	207	15341	"J02"
2002	18	31	214	15181	"J02"
2002	19	32	221	15003	"J02"
2002	20	33	228	14907	"J02"
2002	21	34	235	14817	"J02"
2002	22	35	242	14772	"J02"
2002	23	36	249	14786	"J02"
2002	24	37	256	14550	"J02"
2002	25	38	263	14171	"J02"
2002	26	39	270	13693	"J02"
2002	27	40	277	13523	"J02"
2002	28	41	284	13353	"J02"
2003	1	15	102	12058	"J02"
2003	2	16	109	12456	"J02"
2003	3	17	116	12745	"J02"
2003	4	18	123	12985	"J02"
2003	5	19	130	13189	"J02"
2003	6	20	137	13329	"J02"
2003	7	21	144	13677	"J02"
2003	8	22	151	14042	"J02"
2003	9	23	158	14314	"J02"
2003	10	24	165	14759	"J02"
2003	11	25	172	14571	"J02"
2003	12	26	179	13912	"J02"
2003	13	27	186	14134	"J02"
2003	14	28	193	14355	"J02"
2003	15	29	200	14487	"J02"
2003	16	30	207	14302	"J02"
2003	17	31	214	14523	"J02"
2003	18	32	221	14847	"J02"
2003	19	33	228	15218	"J02"
2003	20	34	235	15063	"J02"
2003	21	35	242	14766	"J02"
2003	22	36	249	14469	"J02"
2003	23	37	256	13502	"J02"
2003	24	38	263	12812	"J02"
2003	25	39	270	12946	"J02"
2003	26	40	277	13080	"J02"
2003	27	41	284	12796	"J02"
2003	28	42	291	13148	"J02"
2004	1	15	102	11270	"J02"
2004	2	16	109	11286	"J02"
2004	3	17	116	11302	"J02"
2004	4	18	123	11400	"J02"
2004	5	19	130	11578	"J02"
2004	6	20	137	11758	"J02"
2004	7	21	144	11999	"J02"
2004	8	22	151	12242	"J02"
2004	9	23	158	12292	"J02"
2004	10	24	165	13012	"J02"
2004	11	25	172	13870	"J02"
2004	12	26	179	13877	"J02"
2004	13	27	186	13885	"J02"
2004	14	28	193	13887	"J02"
2004	15	29	200	13881	"J02"
2004	16	30	207	13949	"J02"
2004	17	31	214	14106	"J02"
2004	18	32	221	14318	"J02"
2004	19	33	228	14557	"J02"
2004	20	34	235	14650	"J02"
2004	21	35	242	14596	"J02"
2004	22	36	249	14542	"J02"
2004	23	37	256	14372	"J02"
2004	24	38	263	14063	"J02"
2004	25	39	270	13433	"J02"
2004	26	40	277	13207	"J02"
2004	27	41	284	13205	"J02"
2004	28	42	291	13203	"J02"
2005	1	14	95	11013	"J02"
2005	2	15	102	11660	"J02"
2005	3	16	109	11864	"J02"
2005	4	17	116	12228	"J02"
2005	5	18	123	13098	"J02"
2005	6	19	130	13655	"J02"
2005	7	20	137	14174	"J02"
2005	8	21	144	14682	"J02"
2005	9	22	151	15172	"J02"
2005	10	23	158	15431	"J02"
2005	11	24	165	15459	"J02"
2005	12	25	172	15487	"J02"
2005	13	26	179	15487	"J02"
2005	14	27	186	15444	"J02"
2005	15	28	193	15299	"J02"
2005	16	29	200	15221	"J02"
2005	17	30	207	15250	"J02"
2005	18	31	214	15438	"J02"
2005	19	32	221	15285	"J02"
2005	20	33	228	15121	"J02"
2005	21	34	235	15114	"J02"
2005	22	35	242	15025	"J02"
2005	23	36	249	14920	"J02"
2005	24	37	256	14812	"J02"
2005	25	38	263	14206	"J02"
2005	26	39	270	13908	"J02"
2005	27	40	277	13958	"J02"
2005	28	41	284	14008	"J02"
2006	1	14	95	11984	"J02"
2006	2	15	102	12132	"J02"
2006	3	16	109	12279	"J02"
2006	4	17	116	12464	"J02"
2006	5	18	123	12786	"J02"
2006	6	19	130	13108	"J02"
2006	7	20	137	13681	"J02"
2006	8	21	144	14706	"J02"
2006	9	22	151	14913	"J02"
2006	10	23	158	14984	"J02"
2006	11	24	165	15058	"J02"
2006	12	25	172	15495	"J02"
2006	13	26	179	15641	"J02"
2006	14	27	186	15484	"J02"
2006	15	28	193	15530	"J02"
2006	16	29	200	15239	"J02"
2006	17	30	207	14837	"J02"
2006	18	31	214	14872	"J02"
2006	19	32	221	14912	"J02"
2006	20	33	228	14966	"J02"
2006	21	34	235	15070	"J02"
2006	22	35	242	14836	"J02"
2006	23	36	249	14532	"J02"
2006	24	37	256	14467	"J02"
2006	25	38	263	13686	"J02"
2006	26	39	270	13150	"J02"
2006	27	40	277	13407	"J02"
2006	28	41	284	13665	"J02"
2007	1	14	95	12906	"J02"
2007	2	15	102	13071	"J02"
2007	3	16	109	13195	"J02"
2007	4	17	116	13265	"J02"
2007	5	18	123	13335	"J02"
2007	6	19	130	13609	"J02"
2007	7	20	137	14010	"J02"
2007	8	21	144	14456	"J02"
2007	9	22	151	14759	"J02"
2007	10	23	158	14905	"J02"
2007	11	24	165	14685	"J02"
2007	12	25	172	14645	"J02"
2007	13	26	179	14656	"J02"
2007	14	27	186	14672	"J02"
2007	15	28	193	14912	"J02"
2007	16	29	200	15181	"J02"
2007	17	30	207	15446	"J02"
2007	18	31	214	15254	"J02"
2007	19	32	221	15130	"J02"
2007	20	33	228	15088	"J02"
2007	21	34	235	15048	"J02"
2007	22	35	242	14695	"J02"
2007	23	36	249	14126	"J02"
2007	24	37	256	13830	"J02"
2007	25	38	263	13729	"J02"
2007	26	39	270	13738	"J02"
2007	27	40	277	13748	"J02"
2007	28	41	284	13596	"J02"
2008	1	16	109	12520	"J02"
2008	2	17	116	12847	"J02"
2008	3	18	123	13175	"J02"
2008	4	19	130	13615	"J02"
2008	5	20	137	14056	"J02"
2008	6	21	144	14104	"J02"
2008	7	22	151	14153	"J02"
2008	8	23	158	14912	"J02"
2008	9	24	165	14991	"J02"
2008	10	25	172	15070	"J02"
2008	11	26	179	14743	"J02"
2008	12	27	186	15018	"J02"
2008	13	28	193	15293	"J02"
2008	14	29	200	14732	"J02"
2008	15	30	207	12952	"J02"
2008	16	31	214	12054	"J02"
2008	17	32	221	12314	"J02"
2008	18	33	228	12575	"J02"
2008	19	34	235	14874	"J02"
2008	20	35	242	14414	"J02"
2008	21	36	249	14301	"J02"
2008	22	37	256	13551	"J02"
2008	23	38	263	13772	"J02"
2008	24	39	270	13994	"J02"
2008	25	40	277	13192	"J02"
2008	26	41	284	12390	"J02"
2009	1	15	102	11393	"J02"
2009	2	16	109	13021	"J02"
2009	3	17	116	12928	"J02"
2009	4	18	123	12836	"J02"
2009	5	19	130	13122	"J02"
2009	6	20	137	13409	"J02"
2009	7	21	144	13784	"J02"
2009	8	22	151	13764	"J02"
2009	9	23	158	13745	"J02"
2009	10	24	165	13852	"J02"
2009	11	25	172	13959	"J02"
2009	12	26	179	14223	"J02"
2009	13	27	186	14627	"J02"
2009	14	28	193	15032	"J02"
2009	15	29	200	14964	"J02"
2009	16	30	207	14897	"J02"
2009	17	31	214	14517	"J02"
2009	18	32	221	14702	"J02"
2009	19	33	228	14887	"J02"
2009	20	34	235	14186	"J02"
2009	21	35	242	14604	"J02"
2009	22	36	249	15023	"J02"
2009	23	37	256	14633	"J02"
2009	24	38	263	14689	"J02"
2009	25	39	270	14746	"J02"
2009	26	40	277	12725	"J02"
2009	27	41	284	12916	"J02"
2009	28	42	291	13108	"J02"
2010	1	16	109	12880	"J02"
2010	2	17	116	12379	"J02"
2010	3	18	123	11878	"J02"
2010	4	19	130	12213	"J02"
2010	5	20	137	12549	"J02"
2010	6	21	144	14667	"J02"
2010	7	22	151	14601	"J02"
2010	8	23	158	14535	"J02"
2010	9	24	165	14606	"J02"
2010	10	25	172	14678	"J02"
2010	11	26	179	14770	"J02"
2010	12	27	186	14862	"J02"
2010	13	28	193	15335	"J02"
2010	14	29	200	14503	"J02"
2010	15	30	207	14337	"J02"
2010	16	31	214	14333	"J02"
2010	17	32	221	14330	"J02"
2010	18	33	228	14552	"J02"
2010	19	34	235	14644	"J02"
2010	20	35	242	15129	"J02"
2010	21	36	249	14895	"J02"
2010	22	37	256	14599	"J02"
2010	23	38	263	14304	"J02"
2010	24	39	270	14233	"J02"
2010	25	40	277	14162	"J02"
2010	26	41	284	14162	"J02"
2011	1	16	109	12791	"J02"
2011	2	17	116	12780	"J02"
2011	3	18	123	12534	"J02"
2011	4	19	130	12590	"J02"
2011	5	20	137	12646	"J02"
2011	6	21	144	13963	"J02"
2011	7	22	151	14561	"J02"
2011	8	23	158	15160	"J02"
2011	9	24	165	14763	"J02"
2011	10	25	172	14367	"J02"
2011	11	26	179	14346	"J02"
2011	12	27	186	14325	"J02"
2011	13	28	193	14635	"J02"
2011	14	29	200	15171	"J02"
2011	15	30	207	15707	"J02"
2011	16	31	214	15308	"J02"
2011	17	32	221	15175	"J02"
2011	18	33	228	15042	"J02"
2011	19	34	235	14325	"J02"
2011	20	35	242	14621	"J02"
2011	21	36	249	14918	"J02"
2011	22	37	256	14517	"J02"
2011	23	38	263	14512	"J02"
2011	24	39	270	14507	"J02"
2011	25	40	277	14344	"J02"
2011	26	41	284	13948	"J02"
2012	1	16	109	10672	"J02"
2012	2	17	116	10596	"J02"
2012	3	18	123	13613	"J02"
2012	4	19	130	13854	"J02"
2012	5	20	137	13938	"J02"
2012	6	21	144	13753	"J02"
2012	7	22	151	14435	"J02"
2012	8	23	158	15117	"J02"
2012	9	24	165	15345	"J02"
2012	10	25	172	15129	"J02"
2012	11	26	179	13409	"J02"
2012	12	27	186	12668	"J02"
2012	13	28	193	13623	"J02"
2012	14	29	200	14579	"J02"
2012	15	30	207	15530	"J02"
2012	16	31	214	13828	"J02"
2012	17	32	221	13907	"J02"
2012	18	33	228	14932	"J02"
2012	19	34	235	15075	"J02"
2012	20	35	242	15219	"J02"
2012	21	36	249	13459	"J02"
2012	22	37	256	14051	"J02"
2012	23	38	263	14643	"J02"
2012	24	39	270	14005	"J02"
2012	25	40	277	13428	"J02"
2012	26	41	284	13428	"J02"
2013	1	16	109	13325	"J02"
2013	2	17	116	13008	"J02"
2013	3	18	123	12691	"J02"
2013	4	19	130	13670	"J02"
2013	5	20	137	14650	"J02"
2013	6	21	144	14580	"J02"
2013	7	22	151	14510	"J02"
2013	8	23	158	15375	"J02"
2013	9	24	165	14934	"J02"
2013	10	25	172	14940	"J02"
2013	11	26	179	14947	"J02"
2013	12	27	186	15109	"J02"
2013	13	28	193	15271	"J02"
2013	14	29	200	15111	"J02"
2013	15	30	207	14742	"J02"
2013	16	31	214	14539	"J02"
2013	17	32	221	14353	"J02"
2013	18	33	228	14891	"J02"
2013	19	34	235	15429	"J02"
2013	20	35	242	15341	"J02"
2013	21	36	249	14455	"J02"
2013	22	37	256	13569	"J02"
2013	23	38	263	13784	"J02"
2013	24	39	270	14000	"J02"
2013	25	40	277	13915	"J02"
2013	26	41	284	13830	"J02"
2014	1	16	109	11073	"J02"
2014	2	17	116	9551	"J02"
2014	3	18	123	9592	"J02"
2014	4	19	130	9633	"J02"
2014	5	20	137	12702	"J02"
2014	6	21	144	13163	"J02"
2014	7	22	151	13624	"J02"
2014	8	23	158	13636	"J02"
2014	9	24	165	11448	"J02"
2014	10	25	172	13044	"J02"
2014	11	26	179	14640	"J02"
2014	12	27	186	14600	"J02"
2014	13	28	193	14300	"J02"
2014	14	29	200	13521	"J02"
2014	15	30	207	13092	"J02"
2014	16	31	214	11373	"J02"
2014	17	32	221	12359	"J02"
2014	18	33	228	13346	"J02"
2014	19	34	235	14299	"J02"
2014	20	35	242	14384	"J02"
2014	21	36	249	13680	"J02"
2014	22	37	256	12666	"J02"
2014	23	38	263	12414	"J02"
2014	24	39	270	13015	"J02"
2014	25	40	277	13617	"J02"
2014	26	41	284	12991	"J02"
2015	1	16	109	11422	"J02"
2015	2	17	116	11499	"J02"
2015	3	18	123	11576	"J02"
2015	4	19	130	11947	"J02"
2015	5	20	137	12318	"J02"
2015	6	21	144	12793	"J02"
2015	7	22	151	13268	"J02"
2015	8	23	158	13713	"J02"
2015	9	24	165	14159	"J02"
2015	10	25	172	13198	"J02"
2015	11	26	179	13591	"J02"
2015	12	27	186	13984	"J02"
2015	13	28	193	12125	"J02"
2015	14	29	200	11083	"J02"
2015	15	30	207	12331	"J02"
2015	16	31	214	13580	"J02"
2015	17	32	221	13535	"J02"
2015	18	33	228	13491	"J02"
2015	19	34	235	13896	"J02"
2015	20	35	242	13983	"J02"
2015	21	36	249	14071	"J02"
2015	22	37	256	13996	"J02"
2015	23	38	263	13747	"J02"
2015	24	39	270	13846	"J02"
2015	25	40	277	12740	"J02"
2015	26	41	284	11635	"J02"
2016	1	16	109	12127	"J02"
2016	2	17	116	12574	"J02"
2016	3	18	123	12365	"J02"
2016	4	19	130	12479	"J02"
2016	5	20	137	12594	"J02"
2016	6	21	144	13721	"J02"
2016	7	22	151	14013	"J02"
2016	8	23	158	14240	"J02"
2016	9	24	165	14468	"J02"
2016	10	25	172	13851	"J02"
2016	11	26	179	13004	"J02"
2016	12	27	186	13773	"J02"
2016	13	28	193	14542	"J02"
2016	14	29	200	13996	"J02"
2016	15	30	207	14150	"J02"
2016	16	31	214	14304	"J02"
2016	17	32	221	13702	"J02"
2016	18	33	228	12827	"J02"
2016	19	34	235	13071	"J02"
2016	20	35	242	13315	"J02"
