"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
2016	13	28	193	15002	"J01"
2016	14	29	200	12809	"J01"
2016	15	30	207	13784	"J01"
2016	16	31	214	14760	"J01"
2016	17	32	221	14426	"J01"
2016	18	33	228	13894	"J01"
2016	19	34	235	13762	"J01"
2016	20	35	242	13631	"J01"
2016	21	36	249	13674	"J01"
2016	22	37	256	12888	"J01"
2016	23	38	263	13219	"J01"
2016	24	39	270	13550	"J01"
2016	25	40	277	12596	"J01"
2016	26	41	284	12596	"J01"
2017	1	16	109	10962	"J01"
2017	2	17	116	11467	"J01"
2017	3	18	123	11973	"J01"
2017	4	19	130	12794	"J01"
2017	5	20	137	13175	"J01"
2017	6	21	144	13557	"J01"
2017	7	22	151	13794	"J01"
2017	8	23	158	14032	"J01"
2017	9	24	165	13962	"J01"
2017	10	25	172	15114	"J01"
2017	11	26	179	14338	"J01"
2017	12	27	186	15041	"J01"
2017	13	28	193	15745	"J01"
2017	14	29	200	14552	"J01"
2017	15	30	207	14449	"J01"
2017	16	31	214	13687	"J01"
2017	17	32	221	12956	"J01"
2017	18	33	228	12006	"J01"
2017	19	34	235	11745	"J01"
2017	20	35	242	11765	"J01"
2017	21	36	249	11785	"J01"
2017	22	37	256	13713	"J01"
2017	23	38	263	17698	"J01"
2017	24	39	270	15199	"J01"
2017	25	40	277	12700	"J01"
2017	26	41	284	12700	"J01"
2018	1	16	109	11489	"J01"
2018	2	17	116	11801	"J01"
2018	3	18	123	12113	"J01"
2018	4	19	130	12036	"J01"
2018	5	20	137	11983	"J01"
2018	6	21	144	12272	"J01"
2018	7	22	151	12561	"J01"
2018	8	23	158	12767	"J01"
2018	9	24	165	13315	"J01"
2018	10	25	172	13389	"J01"
2018	11	26	179	13463	"J01"
2018	12	27	186	13740	"J01"
2018	13	28	193	14018	"J01"
2018	14	29	200	12399	"J01"
2018	15	30	207	13703	"J01"
2018	16	31	214	15008	"J01"
2018	17	32	221	14610	"J01"
2018	18	33	228	14213	"J01"
2018	19	34	235	14219	"J01"
2018	20	35	242	14225	"J01"
2018	21	36	249	13875	"J01"
2018	22	37	256	13525	"J01"
2018	23	38	263	13606	"J01"
2018	24	39	270	13688	"J01"
2018	25	40	277	10918	"J01"
2018	26	41	284	10918	"J01"
2019	1	16	109	11807	"J01"
2019	2	17	116	12502	"J01"
2019	3	18	123	12214	"J01"
2019	4	19	130	11601	"J01"
2019	5	20	137	10989	"J01"
2019	6	21	144	10733	"J01"
2019	7	22	151	11765	"J01"
2019	8	23	158	12798	"J01"
2019	9	24	165	12883	"J01"
2019	10	25	172	13077	"J01"
2019	11	26	179	13271	"J01"
2019	12	27	186	13733	"J01"
2019	13	28	193	14195	"J01"
2019	14	29	200	13929	"J01"
2019	15	30	207	13664	"J01"
2019	16	31	214	13151	"J01"
2019	17	32	221	13486	"J01"
2019	18	33	228	13822	"J01"
2019	19	34	235	13111	"J01"
2019	20	35	242	12511	"J01"
2019	21	36	249	12248	"J01"
2019	22	37	256	12247	"J01"
2019	23	38	263	12246	"J01"
2019	24	39	270	10397	"J01"
2019	25	40	277	10683	"J01"
2019	26	41	284	10969	"J01"
2020	1	16	109	11492	"J01"
2020	2	17	116	11544	"J01"
2020	3	18	123	11596	"J01"
2020	4	19	130	11655	"J01"
2020	5	20	137	11612	"J01"
2020	6	21	144	12201	"J01"
2020	7	22	151	11697	"J01"
2020	8	23	158	9614	"J01"
2020	9	24	165	10249	"J01"
2020	10	25	172	10885	"J01"
2020	11	26	179	11813	"J01"
2020	12	27	186	14631	"J01"
2020	13	28	193	13682	"J01"
2020	14	29	200	13256	"J01"
2020	15	30	207	13112	"J01"
2020	16	31	214	13060	"J01"
2020	17	32	221	13314	"J01"
2020	18	33	228	13569	"J01"
2020	19	34	235	13877	"J01"
2020	20	35	242	13113	"J01"
2020	21	36	249	12349	"J01"
2020	22	37	256	12067	"J01"
2020	23	38	263	11786	"J01"
2020	24	39	270	11053	"J01"
2020	25	40	277	10320	"J01"
2020	26	41	284	9778	"J01"
2021	1	16	109	11383	"J01"
2021	2	17	116	11032	"J01"
2021	3	18	123	11142	"J01"
2021	4	19	130	11252	"J01"
2021	5	20	137	12079	"J01"
2021	6	21	144	12896	"J01"
2021	7	22	151	12843	"J01"
2021	8	23	158	13792	"J01"
2021	9	24	165	20000	"J01"
2021	10	25	172	17443	"J01"
2021	11	26	179	14887	"J01"
2021	12	27	186	14495	"J01"
2021	13	28	193	14589	"J01"
2021	14	29	200	14683	"J01"
2021	15	30	207	14489	"J01"
2021	16	31	214	14296	"J01"
2021	17	32	221	13435	"J01"
2021	18	33	228	11980	"J01"
2021	19	34	235	11699	"J01"
2021	20	35	242	11267	"J01"
2021	21	36	249	11625	"J01"
2021	22	37	256	11984	"J01"
2021	23	38	263	10146	"J01"
2021	24	39	270	10140	"J01"
2021	25	40	277	10135	"J01"
2021	26	41	284	9887	"J01"
