"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
1989	17	30	207	14032	"J04"
1989	18	31	214	14260	"J04"
1989	19	32	221	14425	"J04"
1989	20	33	228	14498	"J04"
1989	21	34	235	14393	"J04"
1989	22	35	242	14244	"J04"
1989	23	36	249	14074	"J04"
1989	24	37	256	13897	"J04"
1989	25	38	263	13119	"J04"
1989	26	39	270	12562	"J04"
1989	27	40	277	12699	"J04"
1989	28	41	284	12835	"J04"
1990	1	14	95	10448	"J04"
1990	2	15	102	10908	"J04"
1990	3	16	109	11336	"J04"
1990	4	17	116	11725	"J04"
1990	5	18	123	12521	"J04"
1990	6	19	130	12970	"J04"
1990	7	20	137	13224	"J04"
1990	8	21	144	13469	"J04"
1990	9	22	151	13758	"J04"
1990	10	23	158	14110	"J04"
1990	11	24	165	14632	"J04"
1990	12	25	172	14663	"J04"
1990	13	26	179	14561	"J04"
1990	14	27	186	14459	"J04"
1990	15	28	193	14550	"J04"
1990	16	29	200	14655	"J04"
1990	17	30	207	14753	"J04"
1990	18	31	214	14705	"J04"
1990	19	32	221	14788	"J04"
1990	20	33	228	14936	"J04"
1990	21	34	235	14153	"J04"
1990	22	35	242	13846	"J04"
1990	23	36	249	13896	"J04"
1990	24	37	256	13949	"J04"
1990	25	38	263	13693	"J04"
1990	26	39	270	13267	"J04"
1990	27	40	277	12842	"J04"
1990	28	41	284	11388	"J04"
1991	1	14	95	11220	"J04"
1991	2	15	102	11678	"J04"
1991	3	16	109	12129	"J04"
1991	4	17	116	12341	"J04"
1991	5	18	123	12554	"J04"
1991	6	19	130	12705	"J04"
1991	7	20	137	12834	"J04"
1991	8	21	144	13478	"J04"
1991	9	22	151	13860	"J04"
1991	10	23	158	14074	"J04"
1991	11	24	165	14242	"J04"
1991	12	25	172	13920	"J04"
1991	13	26	179	13573	"J04"
1991	14	27	186	14193	"J04"
1991	15	28	193	14813	"J04"
1991	16	29	200	14967	"J04"
1991	17	30	207	14238	"J04"
1991	18	31	214	14256	"J04"
1991	19	32	221	14338	"J04"
1991	20	33	228	14422	"J04"
1991	21	34	235	14492	"J04"
1991	22	35	242	14434	"J04"
1991	23	36	249	14208	"J04"
1991	24	37	256	13720	"J04"
1991	25	38	263	13287	"J04"
1991	26	39	270	12955	"J04"
1991	27	40	277	12955	"J04"
1991	28	41	284	12955	"J04"
1992	1	15	102	11154	"J04"
1992	2	16	109	11399	"J04"
1992	3	17	116	11518	"J04"
1992	4	18	123	11630	"J04"
1992	5	19	130	11807	"J04"
1992	6	20	137	12225	"J04"
1992	7	21	144	12752	"J04"
1992	8	22	151	13103	"J04"
1992	9	23	158	12938	"J04"
1992	10	24	165	12801	"J04"
1992	11	25	172	12784	"J04"
1992	12	26	179	13148	"J04"
1992	13	27	186	13511	"J04"
1992	14	28	193	13952	"J04"
1992	15	29	200	14439	"J04"
1992	16	30	207	14504	"J04"
1992	17	31	214	14573	"J04"
1992	18	32	221	14607	"J04"
1992	19	33	228	14287	"J04"
1992	20	34	235	13978	"J04"
1992	21	35	242	13624	"J04"
1992	22	36	249	12966	"J04"
1992	23	37	256	12695	"J04"
1992	24	38	263	12782	"J04"
1992	25	39	270	13389	"J04"
1992	26	40	277	12382	"J04"
1992	27	41	284	11200	"J04"
1992	28	42	291	10495	"J04"
1993	1	14	95	11510	"J04"
1993	2	15	102	11839	"J04"
1993	3	16	109	11942	"J04"
1993	4	17	116	12307	"J04"
1993	5	18	123	12917	"J04"
1993	6	19	130	13096	"J04"
1993	7	20	137	13269	"J04"
1993	8	21	144	13411	"J04"
1993	9	22	151	13380	"J04"
1993	10	23	158	13797	"J04"
1993	11	24	165	14359	"J04"
1993	12	25	172	14540	"J04"
1993	13	26	179	14721	"J04"
1993	14	27	186	14796	"J04"
1993	15	28	193	14681	"J04"
1993	16	29	200	14585	"J04"
1993	17	30	207	14537	"J04"
1993	18	31	214	14548	"J04"
1993	19	32	221	14561	"J04"
1993	20	33	228	14530	"J04"
1993	21	34	235	14454	"J04"
1993	22	35	242	14233	"J04"
1993	23	36	249	14007	"J04"
1993	24	37	256	13734	"J04"
1993	25	38	263	12912	"J04"
1993	26	39	270	11624	"J04"
1993	27	40	277	10354	"J04"
1993	28	41	284	10102	"J04"
1994	1	14	95	12180	"J04"
1994	2	15	102	12109	"J04"
1994	3	16	109	12277	"J04"
1994	4	17	116	12510	"J04"
1994	5	18	123	12744	"J04"
1994	6	19	130	12725	"J04"
1994	7	20	137	12902	"J04"
1994	8	21	144	13295	"J04"
1994	9	22	151	13619	"J04"
1994	10	23	158	13933	"J04"
1994	11	24	165	14235	"J04"
1994	12	25	172	14538	"J04"
1994	13	26	179	14598	"J04"
1994	14	27	186	14441	"J04"
1994	15	28	193	13978	"J04"
1994	16	29	200	13841	"J04"
1994	17	30	207	13791	"J04"
1994	18	31	214	13747	"J04"
1994	19	32	221	13528	"J04"
1994	20	33	228	13266	"J04"
1994	21	34	235	13013	"J04"
1994	22	35	242	12699	"J04"
1994	23	36	249	12203	"J04"
1994	24	37	256	11398	"J04"
1994	25	38	263	10594	"J04"
1994	26	39	270	10043	"J04"
1994	27	40	277	9747	"J04"
1994	28	41	284	9452	"J04"
1995	1	14	95	11755	"J04"
1995	2	15	102	11797	"J04"
1995	3	16	109	12112	"J04"
1995	4	17	116	12510	"J04"
1995	5	18	123	12664	"J04"
1995	6	19	130	12818	"J04"
1995	7	20	137	13084	"J04"
1995	8	21	144	13554	"J04"
1995	9	22	151	13966	"J04"
1995	10	23	158	14264	"J04"
1995	11	24	165	14376	"J04"
1995	12	25	172	14488	"J04"
1995	13	26	179	14600	"J04"
1995	14	27	186	14714	"J04"
1995	15	28	193	14827	"J04"
1995	16	29	200	14961	"J04"
1995	17	30	207	15113	"J04"
1995	18	31	214	15233	"J04"
1995	19	32	221	15243	"J04"
1995	20	33	228	15184	"J04"
1995	21	34	235	15108	"J04"
1995	22	35	242	15033	"J04"
1995	23	36	249	14851	"J04"
1995	24	37	256	14277	"J04"
1995	25	38	263	13933	"J04"
1995	26	39	270	13117	"J04"
1995	27	40	277	11339	"J04"
1995	28	41	284	10939	"J04"
1996	1	14	95	11722	"J04"
1996	2	15	102	11604	"J04"
1996	3	16	109	11609	"J04"
1996	4	17	116	11889	"J04"
1996	5	18	123	12170	"J04"
1996	6	19	130	12316	"J04"
1996	7	20	137	12391	"J04"
1996	8	21	144	13313	"J04"
1996	9	22	151	13782	"J04"
1996	10	23	158	13990	"J04"
1996	11	24	165	14341	"J04"
1996	12	25	172	14369	"J04"
1996	13	26	179	14295	"J04"
1996	14	27	186	14617	"J04"
1996	15	28	193	14939	"J04"
1996	16	29	200	15018	"J04"
1996	17	30	207	14637	"J04"
1996	18	31	214	14574	"J04"
1996	19	32	221	14531	"J04"
1996	20	33	228	14487	"J04"
1996	21	34	235	14482	"J04"
1996	22	35	242	14389	"J04"
1996	23	36	249	14177	"J04"
1996	24	37	256	14108	"J04"
1996	25	38	263	14063	"J04"
1996	26	39	270	14013	"J04"
1996	27	40	277	13705	"J04"
1996	28	41	284	13397	"J04"
1997	1	15	102	12610	"J04"
1997	2	16	109	12636	"J04"
1997	3	17	116	12676	"J04"
1997	4	18	123	12174	"J04"
1997	5	19	130	12018	"J04"
1997	6	20	137	12749	"J04"
1997	7	21	144	13448	"J04"
1997	8	22	151	13883	"J04"
1997	9	23	158	13945	"J04"
1997	10	24	165	14049	"J04"
1997	11	25	172	14321	"J04"
1997	12	26	179	14759	"J04"
1997	13	27	186	14913	"J04"
1997	14	28	193	15066	"J04"
1997	15	29	200	15101	"J04"
1997	16	30	207	14724	"J04"
1997	17	31	214	14754	"J04"
1997	18	32	221	14919	"J04"
1997	19	33	228	15107	"J04"
1997	20	34	235	14677	"J04"
1997	21	35	242	14260	"J04"
1997	22	36	249	14298	"J04"
1997	23	37	256	14220	"J04"
1997	24	38	263	14112	"J04"
1997	25	39	270	14003	"J04"
1997	26	40	277	13691	"J04"
1997	27	41	284	13331	"J04"
1997	28	42	291	13528	"J04"
1998	1	15	102	11802	"J04"
1998	2	16	109	12236	"J04"
1998	3	17	116	12353	"J04"
1998	4	18	123	12760	"J04"
1998	5	19	130	13280	"J04"
1998	6	20	137	13612	"J04"
1998	7	21	144	14015	"J04"
1998	8	22	151	14366	"J04"
1998	9	23	158	14539	"J04"
1998	10	24	165	14701	"J04"
1998	11	25	172	14958	"J04"
1998	12	26	179	15172	"J04"
1998	13	27	186	15184	"J04"
1998	14	28	193	14790	"J04"
1998	15	29	200	14073	"J04"
1998	16	30	207	14202	"J04"
1998	17	31	214	14341	"J04"
1998	18	32	221	14446	"J04"
1998	19	33	228	14343	"J04"
1998	20	34	235	14102	"J04"
1998	21	35	242	13652	"J04"
1998	22	36	249	12413	"J04"
1998	23	37	256	12317	"J04"
1998	24	38	263	12857	"J04"
1998	25	39	270	13397	"J04"
1998	26	40	277	13392	"J04"
1998	27	41	284	12972	"J04"
1998	28	42	291	12072	"J04"
1999	1	14	95	12243	"J04"
1999	2	15	102	12395	"J04"
1999	3	16	109	12313	"J04"
1999	4	17	116	12446	"J04"
1999	5	18	123	12814	"J04"
1999	6	19	130	13181	"J04"
1999	7	20	137	13409	"J04"
1999	8	21	144	13634	"J04"
1999	9	22	151	14303	"J04"
1999	10	23	158	14436	"J04"
1999	11	24	165	14199	"J04"
1999	12	25	172	13696	"J04"
1999	13	26	179	13487	"J04"
1999	14	27	186	13611	"J04"
1999	15	28	193	14187	"J04"
1999	16	29	200	14739	"J04"
1999	17	30	207	14988	"J04"
1999	18	31	214	14869	"J04"
1999	19	32	221	14735	"J04"
1999	20	33	228	14379	"J04"
1999	21	34	235	13802	"J04"
1999	22	35	242	13630	"J04"
1999	23	36	249	13455	"J04"
1999	24	37	256	13251	"J04"
1999	25	38	263	12731	"J04"
1999	26	39	270	12336	"J04"
1999	27	40	277	11702	"J04"
1999	28	41	284	9930	"J04"
2000	1	14	95	10061	"J04"
2000	2	15	102	11103	"J04"
2000	3	16	109	11540	"J04"
2000	4	17	116	11658	"J04"
2000	5	18	123	11835	"J04"
2000	6	19	130	12013	"J04"
2000	7	20	137	12464	"J04"
2000	8	21	144	13407	"J04"
2000	9	22	151	13538	"J04"
2000	10	23	158	13556	"J04"
2000	11	24	165	13616	"J04"
2000	12	25	172	13886	"J04"
2000	13	26	179	13895	"J04"
2000	14	27	186	13640	"J04"
2000	15	28	193	13570	"J04"
2000	16	29	200	13945	"J04"
2000	17	30	207	14404	"J04"
2000	18	31	214	14083	"J04"
2000	19	32	221	13971	"J04"
2000	20	33	228	13989	"J04"
2000	21	34	235	14007	"J04"
2000	22	35	242	13673	"J04"
2000	23	36	249	13138	"J04"
2000	24	37	256	12391	"J04"
2000	25	38	263	11300	"J04"
2000	26	39	270	10567	"J04"
2000	27	40	277	10646	"J04"
2000	28	41	284	10726	"J04"
2001	1	14	95	11446	"J04"
2001	2	15	102	11426	"J04"
2001	3	16	109	11635	"J04"
2001	4	17	116	12074	"J04"
2001	5	18	123	12513	"J04"
2001	6	19	130	13431	"J04"
2001	7	20	137	14352	"J04"
2001	8	21	144	14303	"J04"
2001	9	22	151	14357	"J04"
2001	10	23	158	14453	"J04"
2001	11	24	165	14553	"J04"
2001	12	25	172	14902	"J04"
2001	13	26	179	15134	"J04"
2001	14	27	186	15033	"J04"
2001	15	28	193	14932	"J04"
2001	16	29	200	14859	"J04"
2001	17	30	207	14802	"J04"
2001	18	31	214	14659	"J04"
2001	19	32	221	14578	"J04"
2001	20	33	228	14571	"J04"
2001	21	34	235	14565	"J04"
2001	22	35	242	14458	"J04"
2001	23	36	249	14274	"J04"
2001	24	37	256	14081	"J04"
2001	25	38	263	13833	"J04"
2001	26	39	270	13613	"J04"
2001	27	40	277	13613	"J04"
2001	28	41	284	13613	"J04"
2002	1	14	95	11561	"J04"
2002	2	15	102	11589	"J04"
2002	3	16	109	11932	"J04"
2002	4	17	116	12825	"J04"
2002	5	18	123	12100	"J04"
2002	6	19	130	11985	"J04"
2002	7	20	137	12602	"J04"
2002	8	21	144	13191	"J04"
2002	9	22	151	13747	"J04"
2002	10	23	158	14233	"J04"
2002	11	24	165	14207	"J04"
2002	12	25	172	14177	"J04"
2002	13	26	179	14182	"J04"
2002	14	27	186	14315	"J04"
2002	15	28	193	14448	"J04"
2002	16	29	200	14704	"J04"
2002	17	30	207	15216	"J04"
2002	18	31	214	15136	"J04"
2002	19	32	221	15024	"J04"
2002	20	33	228	14956	"J04"
2002	21	34	235	14892	"J04"
2002	22	35	242	14803	"J04"
2002	23	36	249	14680	"J04"
2002	24	37	256	14553	"J04"
2002	25	38	263	14194	"J04"
2002	26	39	270	13606	"J04"
2002	27	40	277	13018	"J04"
2002	28	41	284	12561	"J04"
2003	1	15	102	11416	"J04"
2003	2	16	109	11312	"J04"
2003	3	17	116	12020	"J04"
2003	4	18	123	12603	"J04"
2003	5	19	130	13092	"J04"
2003	6	20	137	13411	"J04"
2003	7	21	144	13750	"J04"
2003	8	22	151	14092	"J04"
2003	9	23	158	14346	"J04"
2003	10	24	165	14615	"J04"
2003	11	25	172	14579	"J04"
2003	12	26	179	14276	"J04"
2003	13	27	186	13192	"J04"
2003	14	28	193	13090	"J04"
2003	15	29	200	13534	"J04"
2003	16	30	207	13953	"J04"
2003	17	31	214	14381	"J04"
2003	18	32	221	14745	"J04"
2003	19	33	228	15160	"J04"
2003	20	34	235	15048	"J04"
2003	21	35	242	14794	"J04"
2003	22	36	249	14539	"J04"
2003	23	37	256	14225	"J04"
2003	24	38	263	13896	"J04"
2003	25	39	270	13566	"J04"
2003	26	40	277	13285	"J04"
2003	27	41	284	12988	"J04"
2003	28	42	291	13147	"J04"
2004	1	15	102	11423	"J04"
2004	2	16	109	10862	"J04"
2004	3	17	116	10928	"J04"
2004	4	18	123	11043	"J04"
2004	5	19	130	11188	"J04"
2004	6	20	137	11717	"J04"
2004	7	21	144	12000	"J04"
2004	8	22	151	12147	"J04"
2004	9	23	158	12294	"J04"
2004	10	24	165	13079	"J04"
2004	11	25	172	13943	"J04"
2004	12	26	179	13799	"J04"
2004	13	27	186	13797	"J04"
2004	14	28	193	13834	"J04"
2004	15	29	200	13871	"J04"
2004	16	30	207	13904	"J04"
2004	17	31	214	13941	"J04"
2004	18	32	221	13972	"J04"
2004	19	33	228	14309	"J04"
2004	20	34	235	14483	"J04"
2004	21	35	242	14471	"J04"
2004	22	36	249	14459	"J04"
2004	23	37	256	14418	"J04"
2004	24	38	263	14287	"J04"
2004	25	39	270	13343	"J04"
2004	26	40	277	13109	"J04"
2004	27	41	284	13270	"J04"
2004	28	42	291	13432	"J04"
2005	1	14	95	10907	"J04"
2005	2	15	102	11322	"J04"
2005	3	16	109	11739	"J04"
2005	4	17	116	12171	"J04"
2005	5	18	123	12632	"J04"
2005	6	19	130	12909	"J04"
2005	7	20	137	13581	"J04"
2005	8	21	144	14663	"J04"
2005	9	22	151	15015	"J04"
2005	10	23	158	15041	"J04"
2005	11	24	165	14761	"J04"
2005	12	25	172	14719	"J04"
2005	13	26	179	14950	"J04"
2005	14	27	186	15240	"J04"
2005	15	28	193	15189	"J04"
2005	16	29	200	15232	"J04"
2005	17	30	207	15306	"J04"
2005	18	31	214	15371	"J04"
2005	19	32	221	15319	"J04"
2005	20	33	228	15236	"J04"
2005	21	34	235	15155	"J04"
2005	22	35	242	14992	"J04"
2005	23	36	249	14813	"J04"
2005	24	37	256	14628	"J04"
2005	25	38	263	14147	"J04"
2005	26	39	270	13866	"J04"
2005	27	40	277	13808	"J04"
2005	28	41	284	13750	"J04"
2006	1	14	95	12218	"J04"
2006	2	15	102	12280	"J04"
2006	3	16	109	12343	"J04"
2006	4	17	116	12453	"J04"
2006	5	18	123	12735	"J04"
2006	6	19	130	13017	"J04"
2006	7	20	137	13554	"J04"
2006	8	21	144	14548	"J04"
2006	9	22	151	14796	"J04"
2006	10	23	158	14923	"J04"
2006	11	24	165	15054	"J04"
2006	12	25	172	15168	"J04"
2006	13	26	179	15284	"J04"
2006	14	27	186	15374	"J04"
2006	15	28	193	15069	"J04"
2006	16	29	200	15014	"J04"
2006	17	30	207	15102	"J04"
2006	18	31	214	15180	"J04"
2006	19	32	221	14986	"J04"
2006	20	33	228	14718	"J04"
2006	21	34	235	14742	"J04"
2006	22	35	242	14630	"J04"
2006	23	36	249	14462	"J04"
2006	24	37	256	14289	"J04"
2006	25	38	263	14174	"J04"
2006	26	39	270	14076	"J04"
2006	27	40	277	13978	"J04"
2006	28	41	284	13732	"J04"
2007	1	14	95	12559	"J04"
2007	2	15	102	12666	"J04"
2007	3	16	109	12707	"J04"
2007	4	17	116	12711	"J04"
2007	5	18	123	13226	"J04"
2007	6	19	130	13717	"J04"
2007	7	20	137	14145	"J04"
2007	8	21	144	14383	"J04"
2007	9	22	151	14656	"J04"
2007	10	23	158	14877	"J04"
2007	11	24	165	14857	"J04"
2007	12	25	172	14837	"J04"
2007	13	26	179	14848	"J04"
2007	14	27	186	14913	"J04"
2007	15	28	193	14979	"J04"
2007	16	29	200	15144	"J04"
2007	17	30	207	15415	"J04"
2007	18	31	214	15487	"J04"
2007	19	32	221	15369	"J04"
2007	20	33	228	15057	"J04"
2007	21	34	235	14759	"J04"
2007	22	35	242	14479	"J04"
2007	23	36	249	14208	"J04"
2007	24	37	256	13880	"J04"
2007	25	38	263	13759	"J04"
2007	26	39	270	13755	"J04"
2007	27	40	277	13750	"J04"
2007	28	41	284	13662	"J04"
2008	1	16	109	11941	"J04"
2008	2	17	116	12393	"J04"
2008	3	18	123	12845	"J04"
2008	4	19	130	13450	"J04"
2008	5	20	137	14056	"J04"
2008	6	21	144	14254	"J04"
2008	7	22	151	14452	"J04"
2008	8	23	158	14769	"J04"
2008	9	24	165	14878	"J04"
2008	10	25	172	14987	"J04"
2008	11	26	179	14516	"J04"
2008	12	27	186	14136	"J04"
2008	13	28	193	14199	"J04"
2008	14	29	200	14262	"J04"
2008	15	30	207	14530	"J04"
2008	16	31	214	14532	"J04"
2008	17	32	221	13227	"J04"
2008	18	33	228	13998	"J04"
2008	19	34	235	14769	"J04"
2008	20	35	242	14546	"J04"
2008	21	36	249	14323	"J04"
2008	22	37	256	14079	"J04"
2008	23	38	263	14094	"J04"
2008	24	39	270	14109	"J04"
2008	25	40	277	13823	"J04"
2008	26	41	284	13538	"J04"
2009	1	15	102	11377	"J04"
2009	2	16	109	12675	"J04"
2009	3	17	116	12540	"J04"
2009	4	18	123	12405	"J04"
2009	5	19	130	12798	"J04"
2009	6	20	137	13192	"J04"
2009	7	21	144	13926	"J04"
2009	8	22	151	13841	"J04"
2009	9	23	158	13757	"J04"
2009	10	24	165	14112	"J04"
2009	11	25	172	14118	"J04"
2009	12	26	179	14125	"J04"
2009	13	27	186	14517	"J04"
2009	14	28	193	14910	"J04"
2009	15	29	200	14793	"J04"
2009	16	30	207	14676	"J04"
2009	17	31	214	14216	"J04"
2009	18	32	221	14444	"J04"
2009	19	33	228	14672	"J04"
2009	20	34	235	13255	"J04"
2009	21	35	242	14088	"J04"
2009	22	36	249	14922	"J04"
2009	23	37	256	14787	"J04"
2009	24	38	263	14606	"J04"
2009	25	39	270	14659	"J04"
2009	26	40	277	12687	"J04"
2009	27	41	284	12802	"J04"
2009	28	42	291	12917	"J04"
2010	1	16	109	12841	"J04"
2010	2	17	116	12308	"J04"
2010	3	18	123	11776	"J04"
2010	4	19	130	12136	"J04"
2010	5	20	137	12497	"J04"
2010	6	21	144	14607	"J04"
2010	7	22	151	14537	"J04"
2010	8	23	158	14467	"J04"
2010	9	24	165	14506	"J04"
2010	10	25	172	14546	"J04"
2010	11	26	179	14663	"J04"
2010	12	27	186	14781	"J04"
2010	13	28	193	15273	"J04"
2010	14	29	200	14653	"J04"
2010	15	30	207	14458	"J04"
2010	16	31	214	14263	"J04"
2010	17	32	221	14384	"J04"
2010	18	33	228	14506	"J04"
2010	19	34	235	14671	"J04"
2010	20	35	242	15053	"J04"
2010	21	36	249	15000	"J04"
2010	22	37	256	14641	"J04"
2010	23	38	263	14283	"J04"
2010	24	39	270	14023	"J04"
2010	25	40	277	13764	"J04"
2010	26	41	284	13764	"J04"
2011	1	16	109	12633	"J04"
2011	2	17	116	12780	"J04"
2011	3	18	123	12679	"J04"
2011	4	19	130	13525	"J04"
2011	5	20	137	14372	"J04"
2011	6	21	144	14054	"J04"
2011	7	22	151	14459	"J04"
2011	8	23	158	14865	"J04"
2011	9	24	165	14546	"J04"
2011	10	25	172	14227	"J04"
2011	11	26	179	13832	"J04"
2011	12	27	186	14002	"J04"
2011	13	28	193	14173	"J04"
2011	14	29	200	15270	"J04"
2011	15	30	207	15457	"J04"
2011	16	31	214	14711	"J04"
2011	17	32	221	13966	"J04"
2011	18	33	228	14066	"J04"
2011	19	34	235	14297	"J04"
2011	20	35	242	14320	"J04"
2011	21	36	249	14996	"J04"
2011	22	37	256	14550	"J04"
2011	23	38	263	14105	"J04"
2011	24	39	270	14122	"J04"
2011	25	40	277	14304	"J04"
2011	26	41	284	13718	"J04"
2012	1	16	109	10680	"J04"
2012	2	17	116	10596	"J04"
2012	3	18	123	13507	"J04"
2012	4	19	130	13647	"J04"
2012	5	20	137	14297	"J04"
2012	6	21	144	14101	"J04"
2012	7	22	151	14483	"J04"
2012	8	23	158	14866	"J04"
2012	9	24	165	15070	"J04"
2012	10	25	172	15138	"J04"
2012	11	26	179	13929	"J04"
2012	12	27	186	12890	"J04"
2012	13	28	193	13730	"J04"
2012	14	29	200	14571	"J04"
2012	15	30	207	15390	"J04"
2012	16	31	214	14867	"J04"
2012	17	32	221	14345	"J04"
2012	18	33	228	14134	"J04"
2012	19	34	235	14619	"J04"
2012	20	35	242	15104	"J04"
2012	21	36	249	13274	"J04"
2012	22	37	256	13836	"J04"
2012	23	38	263	14398	"J04"
2012	24	39	270	14114	"J04"
2012	25	40	277	13453	"J04"
2012	26	41	284	13453	"J04"
2013	1	16	109	12052	"J04"
2013	2	17	116	12120	"J04"
2013	3	18	123	12189	"J04"
2013	4	19	130	13400	"J04"
2013	5	20	137	14612	"J04"
2013	6	21	144	14457	"J04"
2013	7	22	151	14716	"J04"
2013	8	23	158	14975	"J04"
2013	9	24	165	14629	"J04"
2013	10	25	172	14761	"J04"
2013	11	26	179	14894	"J04"
2013	12	27	186	15079	"J04"
2013	13	28	193	15265	"J04"
2013	14	29	200	14903	"J04"
2013	15	30	207	14539	"J04"
2013	16	31	214	12464	"J04"
2013	17	32	221	13315	"J04"
2013	18	33	228	14167	"J04"
2013	19	34	235	15229	"J04"
2013	20	35	242	15132	"J04"
2013	21	36	249	14238	"J04"
2013	22	37	256	13344	"J04"
2013	23	38	263	13511	"J04"
2013	24	39	270	13678	"J04"
2013	25	40	277	13636	"J04"
2013	26	41	284	13594	"J04"
2014	1	16	109	9894	"J04"
2014	2	17	116	9547	"J04"
2014	3	18	123	9611	"J04"
2014	4	19	130	9676	"J04"
2014	5	20	137	12331	"J04"
2014	6	21	144	11810	"J04"
2014	7	22	151	12277	"J04"
2014	8	23	158	12744	"J04"
2014	9	24	165	11929	"J04"
2014	10	25	172	12985	"J04"
2014	11	26	179	14041	"J04"
2014	12	27	186	14413	"J04"
2014	13	28	193	14786	"J04"
2014	14	29	200	14189	"J04"
2014	15	30	207	13593	"J04"
2014	16	31	214	13156	"J04"
2014	17	32	221	13063	"J04"
2014	18	33	228	12971	"J04"
2014	19	34	235	14103	"J04"
2014	20	35	242	14005	"J04"
2014	21	36	249	13666	"J04"
2014	22	37	256	12170	"J04"
2014	23	38	263	12134	"J04"
2014	24	39	270	12099	"J04"
2014	25	40	277	13199	"J04"
2014	26	41	284	12097	"J04"
2015	1	16	109	11269	"J04"
2015	2	17	116	11761	"J04"
2015	3	18	123	12254	"J04"
2015	4	19	130	11998	"J04"
2015	5	20	137	11742	"J04"
2015	6	21	144	12024	"J04"
2015	7	22	151	12307	"J04"
2015	8	23	158	13063	"J04"
2015	9	24	165	13824	"J04"
2015	10	25	172	13136	"J04"
2015	11	26	179	13719	"J04"
2015	12	27	186	14302	"J04"
2015	13	28	193	12830	"J04"
2015	14	29	200	10311	"J04"
2015	15	30	207	11657	"J04"
2015	16	31	214	13004	"J04"
2015	17	32	221	13510	"J04"
2015	18	33	228	14017	"J04"
2015	19	34	235	14016	"J04"
2015	20	35	242	14008	"J04"
2015	21	36	249	14000	"J04"
2015	22	37	256	13996	"J04"
2015	23	38	263	13899	"J04"
2015	24	39	270	13802	"J04"
2015	25	40	277	12608	"J04"
2015	26	41	284	11414	"J04"
2016	1	16	109	10806	"J04"
2016	2	17	116	10916	"J04"
2016	3	18	123	11026	"J04"
2016	4	19	130	11546	"J04"
2016	5	20	137	12611	"J04"
2016	6	21	144	13676	"J04"
2016	7	22	151	13635	"J04"
2016	8	23	158	13759	"J04"
2016	9	24	165	13883	"J04"
2016	10	25	172	13799	"J04"
2016	11	26	179	13716	"J04"
2016	12	27	186	13741	"J04"
2016	13	28	193	13967	"J04"
2016	14	29	200	13359	"J04"
2016	15	30	207	13866	"J04"
2016	16	31	214	14374	"J04"
2016	17	32	221	13507	"J04"
2016	18	33	228	11895	"J04"
2016	19	34	235	12631	"J04"
2016	20	35	242	13367	"J04"
