"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
1989	3	16	109	10668	"J05"
1989	4	17	116	10743	"J05"
1989	5	18	123	10817	"J05"
1989	6	19	130	12028	"J05"
1989	7	20	137	13182	"J05"
1989	8	21	144	13679	"J05"
1989	9	22	151	13762	"J05"
1989	10	23	158	13772	"J05"
1989	11	24	165	13774	"J05"
1989	12	25	172	14024	"J05"
1989	13	26	179	13954	"J05"
1989	14	27	186	13573	"J05"
1989	15	28	193	13553	"J05"
1989	16	29	200	13533	"J05"
1989	17	30	207	13585	"J05"
1989	18	31	214	13881	"J05"
1989	19	32	221	14035	"J05"
1989	20	33	228	14038	"J05"
1989	21	34	235	13824	"J05"
1989	22	35	242	13787	"J05"
1989	23	36	249	13821	"J05"
1989	24	37	256	13858	"J05"
1989	25	38	263	13061	"J05"
1989	26	39	270	12437	"J05"
1989	27	40	277	12529	"J05"
1989	28	41	284	12621	"J05"
1990	1	14	95	10411	"J05"
1990	2	15	102	10977	"J05"
1990	3	16	109	11329	"J05"
1990	4	17	116	11470	"J05"
1990	5	18	123	12193	"J05"
1990	6	19	130	12570	"J05"
1990	7	20	137	12788	"J05"
1990	8	21	144	13128	"J05"
1990	9	22	151	13201	"J05"
1990	10	23	158	13299	"J05"
1990	11	24	165	13882	"J05"
1990	12	25	172	14090	"J05"
1990	13	26	179	14195	"J05"
1990	14	27	186	14301	"J05"
1990	15	28	193	14327	"J05"
1990	16	29	200	14346	"J05"
1990	17	30	207	14357	"J05"
1990	18	31	214	14255	"J05"
1990	19	32	221	14100	"J05"
1990	20	33	228	13869	"J05"
1990	21	34	235	13240	"J05"
1990	22	35	242	13101	"J05"
1990	23	36	249	13331	"J05"
1990	24	37	256	13571	"J05"
1990	25	38	263	13213	"J05"
1990	26	39	270	12669	"J05"
1990	27	40	277	12655	"J05"
1990	28	41	284	11180	"J05"
1991	1	14	95	11070	"J05"
1991	2	15	102	11324	"J05"
1991	3	16	109	11593	"J05"
1991	4	17	116	11763	"J05"
1991	5	18	123	11933	"J05"
1991	6	19	130	12356	"J05"
1991	7	20	137	12993	"J05"
1991	8	21	144	13133	"J05"
1991	9	22	151	13375	"J05"
1991	10	23	158	13712	"J05"
1991	11	24	165	13871	"J05"
1991	12	25	172	13834	"J05"
1991	13	26	179	13704	"J05"
1991	14	27	186	13676	"J05"
1991	15	28	193	14061	"J05"
1991	16	29	200	14286	"J05"
1991	17	30	207	14001	"J05"
1991	18	31	214	14017	"J05"
1991	19	32	221	14060	"J05"
1991	20	33	228	14104	"J05"
1991	21	34	235	14275	"J05"
1991	22	35	242	14227	"J05"
1991	23	36	249	13877	"J05"
1991	24	37	256	13338	"J05"
1991	25	38	263	13021	"J05"
1991	26	39	270	12946	"J05"
1991	27	40	277	12946	"J05"
1991	28	41	284	12946	"J05"
1992	1	15	102	10979	"J05"
1992	2	16	109	11088	"J05"
1992	3	17	116	11214	"J05"
1992	4	18	123	11517	"J05"
1992	5	19	130	11925	"J05"
1992	6	20	137	12333	"J05"
1992	7	21	144	12823	"J05"
1992	8	22	151	13195	"J05"
1992	9	23	158	13215	"J05"
1992	10	24	165	12895	"J05"
1992	11	25	172	12546	"J05"
1992	12	26	179	12881	"J05"
1992	13	27	186	13216	"J05"
1992	14	28	193	13611	"J05"
1992	15	29	200	14038	"J05"
1992	16	30	207	14079	"J05"
1992	17	31	214	14124	"J05"
1992	18	32	221	14144	"J05"
1992	19	33	228	13909	"J05"
1992	20	34	235	13683	"J05"
1992	21	35	242	13423	"J05"
1992	22	36	249	12939	"J05"
1992	23	37	256	12766	"J05"
1992	24	38	263	12871	"J05"
1992	25	39	270	13357	"J05"
1992	26	40	277	12061	"J05"
1992	27	41	284	10857	"J05"
1992	28	42	291	10691	"J05"
1993	1	14	95	11175	"J05"
1993	2	15	102	11259	"J05"
1993	3	16	109	11362	"J05"
1993	4	17	116	11938	"J05"
1993	5	18	123	12915	"J05"
1993	6	19	130	12959	"J05"
1993	7	20	137	13002	"J05"
1993	8	21	144	13062	"J05"
1993	9	22	151	13236	"J05"
1993	10	23	158	13687	"J05"
1993	11	24	165	14185	"J05"
1993	12	25	172	14293	"J05"
1993	13	26	179	14400	"J05"
1993	14	27	186	14370	"J05"
1993	15	28	193	14092	"J05"
1993	16	29	200	14125	"J05"
1993	17	30	207	14268	"J05"
1993	18	31	214	14476	"J05"
1993	19	32	221	14709	"J05"
1993	20	33	228	14710	"J05"
1993	21	34	235	14476	"J05"
1993	22	35	242	13932	"J05"
1993	23	36	249	13694	"J05"
1993	24	37	256	13687	"J05"
1993	25	38	263	12716	"J05"
1993	26	39	270	11482	"J05"
1993	27	40	277	10369	"J05"
1993	28	41	284	10232	"J05"
1994	1	14	95	10745	"J05"
1994	2	15	102	10801	"J05"
1994	3	16	109	10858	"J05"
1994	4	17	116	11033	"J05"
1994	5	18	123	11421	"J05"
1994	6	19	130	12508	"J05"
1994	7	20	137	13277	"J05"
1994	8	21	144	13675	"J05"
1994	9	22	151	13575	"J05"
1994	10	23	158	13603	"J05"
1994	11	24	165	13760	"J05"
1994	12	25	172	13917	"J05"
1994	13	26	179	13965	"J05"
1994	14	27	186	13886	"J05"
1994	15	28	193	13573	"J05"
1994	16	29	200	13476	"J05"
1994	17	30	207	13436	"J05"
1994	18	31	214	13402	"J05"
1994	19	32	221	12843	"J05"
1994	20	33	228	12388	"J05"
1994	21	34	235	12377	"J05"
1994	22	35	242	12366	"J05"
1994	23	36	249	12113	"J05"
1994	24	37	256	11426	"J05"
1994	25	38	263	10738	"J05"
1994	26	39	270	10432	"J05"
1994	27	40	277	10508	"J05"
1994	28	41	284	10584	"J05"
1995	1	14	95	11928	"J05"
1995	2	15	102	11357	"J05"
1995	3	16	109	11336	"J05"
1995	4	17	116	11621	"J05"
1995	5	18	123	11905	"J05"
1995	6	19	130	12501	"J05"
1995	7	20	137	12995	"J05"
1995	8	21	144	13156	"J05"
1995	9	22	151	13536	"J05"
1995	10	23	158	13880	"J05"
1995	11	24	165	14093	"J05"
1995	12	25	172	14307	"J05"
1995	13	26	179	14447	"J05"
1995	14	27	186	14513	"J05"
1995	15	28	193	14580	"J05"
1995	16	29	200	14664	"J05"
1995	17	30	207	14756	"J05"
1995	18	31	214	14803	"J05"
1995	19	32	221	14856	"J05"
1995	20	33	228	14874	"J05"
1995	21	34	235	14762	"J05"
1995	22	35	242	14649	"J05"
1995	23	36	249	14533	"J05"
1995	24	37	256	14403	"J05"
1995	25	38	263	14083	"J05"
1995	26	39	270	13232	"J05"
1995	27	40	277	11519	"J05"
1995	28	41	284	11181	"J05"
1996	1	14	95	11043	"J05"
1996	2	15	102	10825	"J05"
1996	3	16	109	10633	"J05"
1996	4	17	116	10591	"J05"
1996	5	18	123	11825	"J05"
1996	6	19	130	12642	"J05"
1996	7	20	137	12943	"J05"
1996	8	21	144	13232	"J05"
1996	9	22	151	13548	"J05"
1996	10	23	158	13945	"J05"
1996	11	24	165	14279	"J05"
1996	12	25	172	14218	"J05"
1996	13	26	179	14059	"J05"
1996	14	27	186	14464	"J05"
1996	15	28	193	14869	"J05"
1996	16	29	200	15008	"J05"
1996	17	30	207	14645	"J05"
1996	18	31	214	14558	"J05"
1996	19	32	221	14485	"J05"
1996	20	33	228	14410	"J05"
1996	21	34	235	14357	"J05"
1996	22	35	242	14195	"J05"
1996	23	36	249	13884	"J05"
1996	24	37	256	13887	"J05"
1996	25	38	263	13869	"J05"
1996	26	39	270	13791	"J05"
1996	27	40	277	13517	"J05"
1996	28	41	284	13244	"J05"
1997	1	15	102	11047	"J05"
1997	2	16	109	11124	"J05"
1997	3	17	116	11243	"J05"
1997	4	18	123	11006	"J05"
1997	5	19	130	11156	"J05"
1997	6	20	137	12164	"J05"
1997	7	21	144	13129	"J05"
1997	8	22	151	13698	"J05"
1997	9	23	158	13735	"J05"
1997	10	24	165	13799	"J05"
1997	11	25	172	13874	"J05"
1997	12	26	179	13968	"J05"
1997	13	27	186	13999	"J05"
1997	14	28	193	14253	"J05"
1997	15	29	200	14527	"J05"
1997	16	30	207	14425	"J05"
1997	17	31	214	14482	"J05"
1997	18	32	221	14584	"J05"
1997	19	33	228	14702	"J05"
1997	20	34	235	14697	"J05"
1997	21	35	242	14660	"J05"
1997	22	36	249	14623	"J05"
1997	23	37	256	14424	"J05"
1997	24	38	263	14181	"J05"
1997	25	39	270	13938	"J05"
1997	26	40	277	13895	"J05"
1997	27	41	284	13492	"J05"
1997	28	42	291	13882	"J05"
1998	1	15	102	11576	"J05"
1998	2	16	109	11623	"J05"
1998	3	17	116	11677	"J05"
1998	4	18	123	12404	"J05"
1998	5	19	130	13321	"J05"
1998	6	20	137	13558	"J05"
1998	7	21	144	13840	"J05"
1998	8	22	151	14049	"J05"
1998	9	23	158	14049	"J05"
1998	10	24	165	14221	"J05"
1998	11	25	172	14576	"J05"
1998	12	26	179	14872	"J05"
1998	13	27	186	14761	"J05"
1998	14	28	193	14400	"J05"
1998	15	29	200	13869	"J05"
1998	16	30	207	13944	"J05"
1998	17	31	214	14025	"J05"
1998	18	32	221	14097	"J05"
1998	19	33	228	14185	"J05"
1998	20	34	235	14070	"J05"
1998	21	35	242	13688	"J05"
1998	22	36	249	12379	"J05"
1998	23	37	256	12221	"J05"
1998	24	38	263	12703	"J05"
1998	25	39	270	13184	"J05"
1998	26	40	277	13152	"J05"
1998	27	41	284	12980	"J05"
1998	28	42	291	12808	"J05"
1999	1	14	95	11443	"J05"
1999	2	15	102	11405	"J05"
1999	3	16	109	11367	"J05"
1999	4	17	116	11603	"J05"
1999	5	18	123	12114	"J05"
1999	6	19	130	12648	"J05"
1999	7	20	137	13085	"J05"
1999	8	21	144	13494	"J05"
1999	9	22	151	14062	"J05"
1999	10	23	158	14256	"J05"
1999	11	24	165	14159	"J05"
1999	12	25	172	13762	"J05"
1999	13	26	179	13526	"J05"
1999	14	27	186	13566	"J05"
1999	15	28	193	14022	"J05"
1999	16	29	200	14458	"J05"
1999	17	30	207	14686	"J05"
1999	18	31	214	14647	"J05"
1999	19	32	221	14603	"J05"
1999	20	33	228	14454	"J05"
1999	21	34	235	14200	"J05"
1999	22	35	242	13877	"J05"
1999	23	36	249	13546	"J05"
1999	24	37	256	13197	"J05"
1999	25	38	263	12719	"J05"
1999	26	39	270	12373	"J05"
1999	27	40	277	11876	"J05"
1999	28	41	284	10551	"J05"
2000	1	14	95	9992	"J05"
2000	2	15	102	10799	"J05"
2000	3	16	109	11100	"J05"
2000	4	17	116	11120	"J05"
2000	5	18	123	11139	"J05"
2000	6	19	130	11670	"J05"
2000	7	20	137	12345	"J05"
2000	8	21	144	13028	"J05"
2000	9	22	151	13023	"J05"
2000	10	23	158	12996	"J05"
2000	11	24	165	13137	"J05"
2000	12	25	172	13279	"J05"
2000	13	26	179	13541	"J05"
2000	14	27	186	13904	"J05"
2000	15	28	193	14028	"J05"
2000	16	29	200	14147	"J05"
2000	17	30	207	14119	"J05"
2000	18	31	214	13557	"J05"
2000	19	32	221	13519	"J05"
2000	20	33	228	13794	"J05"
2000	21	34	235	14059	"J05"
2000	22	35	242	13447	"J05"
2000	23	36	249	12656	"J05"
2000	24	37	256	12488	"J05"
2000	25	38	263	12291	"J05"
2000	26	39	270	12085	"J05"
2000	27	40	277	11880	"J05"
2000	28	41	284	11315	"J05"
2001	1	14	95	11032	"J05"
2001	2	15	102	11152	"J05"
2001	3	16	109	11281	"J05"
2001	4	17	116	11482	"J05"
2001	5	18	123	12616	"J05"
2001	6	19	130	13448	"J05"
2001	7	20	137	13919	"J05"
2001	8	21	144	13685	"J05"
2001	9	22	151	13699	"J05"
2001	10	23	158	13812	"J05"
2001	11	24	165	13930	"J05"
2001	12	25	172	14261	"J05"
2001	13	26	179	14527	"J05"
2001	14	27	186	14569	"J05"
2001	15	28	193	14611	"J05"
2001	16	29	200	14538	"J05"
2001	17	30	207	14338	"J05"
2001	18	31	214	14166	"J05"
2001	19	32	221	14091	"J05"
2001	20	33	228	14106	"J05"
2001	21	34	235	13816	"J05"
2001	22	35	242	13693	"J05"
2001	23	36	249	13697	"J05"
2001	24	37	256	13701	"J05"
2001	25	38	263	13748	"J05"
2001	26	39	270	13805	"J05"
2001	27	40	277	13805	"J05"
2001	28	41	284	13805	"J05"
2002	1	14	95	10482	"J05"
2002	2	15	102	11011	"J05"
2002	3	16	109	11544	"J05"
2002	4	17	116	11824	"J05"
2002	5	18	123	11440	"J05"
2002	6	19	130	11571	"J05"
2002	7	20	137	12265	"J05"
2002	8	21	144	12929	"J05"
2002	9	22	151	13564	"J05"
2002	10	23	158	14103	"J05"
2002	11	24	165	13984	"J05"
2002	12	25	172	13845	"J05"
2002	13	26	179	13744	"J05"
2002	14	27	186	13776	"J05"
2002	15	28	193	13809	"J05"
2002	16	29	200	14058	"J05"
2002	17	30	207	14737	"J05"
2002	18	31	214	14718	"J05"
2002	19	32	221	14694	"J05"
2002	20	33	228	14764	"J05"
2002	21	34	235	14831	"J05"
2002	22	35	242	14788	"J05"
2002	23	36	249	14599	"J05"
2002	24	37	256	14401	"J05"
2002	25	38	263	14132	"J05"
2002	26	39	270	13794	"J05"
2002	27	40	277	13456	"J05"
2002	28	41	284	13063	"J05"
2003	1	15	102	10137	"J05"
2003	2	16	109	10376	"J05"
2003	3	17	116	10483	"J05"
2003	4	18	123	11515	"J05"
2003	5	19	130	12496	"J05"
2003	6	20	137	12927	"J05"
2003	7	21	144	13352	"J05"
2003	8	22	151	13777	"J05"
2003	9	23	158	14094	"J05"
2003	10	24	165	13971	"J05"
2003	11	25	172	13811	"J05"
2003	12	26	179	13794	"J05"
2003	13	27	186	14028	"J05"
2003	14	28	193	14262	"J05"
2003	15	29	200	14402	"J05"
2003	16	30	207	14209	"J05"
2003	17	31	214	14386	"J05"
2003	18	32	221	14660	"J05"
2003	19	33	228	14974	"J05"
2003	20	34	235	14857	"J05"
2003	21	35	242	14624	"J05"
2003	22	36	249	14391	"J05"
2003	23	37	256	13293	"J05"
2003	24	38	263	12529	"J05"
2003	25	39	270	12788	"J05"
2003	26	40	277	13047	"J05"
2003	27	41	284	12768	"J05"
2003	28	42	291	13177	"J05"
2004	1	15	102	10944	"J05"
2004	2	16	109	10851	"J05"
2004	3	17	116	10759	"J05"
2004	4	18	123	10718	"J05"
2004	5	19	130	10730	"J05"
2004	6	20	137	10742	"J05"
2004	7	21	144	10761	"J05"
2004	8	22	151	10942	"J05"
2004	9	23	158	12079	"J05"
2004	10	24	165	12879	"J05"
2004	11	25	172	13340	"J05"
2004	12	26	179	13252	"J05"
2004	13	27	186	13328	"J05"
2004	14	28	193	13450	"J05"
2004	15	29	200	13572	"J05"
2004	16	30	207	13361	"J05"
2004	17	31	214	13207	"J05"
2004	18	32	221	13169	"J05"
2004	19	33	228	13829	"J05"
2004	20	34	235	14189	"J05"
2004	21	35	242	14196	"J05"
2004	22	36	249	14203	"J05"
2004	23	37	256	14164	"J05"
2004	24	38	263	14041	"J05"
2004	25	39	270	13431	"J05"
2004	26	40	277	13197	"J05"
2004	27	41	284	13173	"J05"
2004	28	42	291	13150	"J05"
2005	1	14	95	10598	"J05"
2005	2	15	102	10588	"J05"
2005	3	16	109	10579	"J05"
2005	4	17	116	11132	"J05"
2005	5	18	123	12695	"J05"
2005	6	19	130	12959	"J05"
2005	7	20	137	13459	"J05"
2005	8	21	144	14296	"J05"
2005	9	22	151	14452	"J05"
2005	10	23	158	14567	"J05"
2005	11	24	165	14644	"J05"
2005	12	25	172	14728	"J05"
2005	13	26	179	14812	"J05"
2005	14	27	186	14860	"J05"
2005	15	28	193	14779	"J05"
2005	16	29	200	14765	"J05"
2005	17	30	207	14879	"J05"
2005	18	31	214	15170	"J05"
2005	19	32	221	15125	"J05"
2005	20	33	228	14985	"J05"
2005	21	34	235	14850	"J05"
2005	22	35	242	14700	"J05"
2005	23	36	249	14545	"J05"
2005	24	37	256	14385	"J05"
2005	25	38	263	13662	"J05"
2005	26	39	270	13363	"J05"
2005	27	40	277	13533	"J05"
2005	28	41	284	13703	"J05"
2006	1	14	95	11997	"J05"
2006	2	15	102	11812	"J05"
2006	3	16	109	11716	"J05"
2006	4	17	116	11793	"J05"
2006	5	18	123	12325	"J05"
2006	6	19	130	12857	"J05"
2006	7	20	137	13409	"J05"
2006	8	21	144	14000	"J05"
2006	9	22	151	14139	"J05"
2006	10	23	158	14260	"J05"
2006	11	24	165	14481	"J05"
2006	12	25	172	14805	"J05"
2006	13	26	179	14963	"J05"
2006	14	27	186	14950	"J05"
2006	15	28	193	14966	"J05"
2006	16	29	200	14903	"J05"
2006	17	30	207	14818	"J05"
2006	18	31	214	14849	"J05"
2006	19	32	221	14832	"J05"
2006	20	33	228	14786	"J05"
2006	21	34	235	14743	"J05"
2006	22	35	242	14611	"J05"
2006	23	36	249	14442	"J05"
2006	24	37	256	14267	"J05"
2006	25	38	263	14158	"J05"
2006	26	39	270	14067	"J05"
2006	27	40	277	13977	"J05"
2006	28	41	284	13747	"J05"
2007	1	14	95	11579	"J05"
2007	2	15	102	11716	"J05"
2007	3	16	109	11846	"J05"
2007	4	17	116	12002	"J05"
2007	5	18	123	12734	"J05"
2007	6	19	130	13491	"J05"
2007	7	20	137	14108	"J05"
2007	8	21	144	14159	"J05"
2007	9	22	151	14348	"J05"
2007	10	23	158	14421	"J05"
2007	11	24	165	13863	"J05"
2007	12	25	172	13783	"J05"
2007	13	26	179	13834	"J05"
2007	14	27	186	13884	"J05"
2007	15	28	193	14377	"J05"
2007	16	29	200	14777	"J05"
2007	17	30	207	15069	"J05"
2007	18	31	214	15320	"J05"
2007	19	32	221	15304	"J05"
2007	20	33	228	15004	"J05"
2007	21	34	235	14718	"J05"
2007	22	35	242	14560	"J05"
2007	23	36	249	14428	"J05"
2007	24	37	256	13395	"J05"
2007	25	38	263	13120	"J05"
2007	26	39	270	13266	"J05"
2007	27	40	277	13412	"J05"
2007	28	41	284	13483	"J05"
2008	1	16	109	11770	"J05"
2008	2	17	116	11951	"J05"
2008	3	18	123	12133	"J05"
2008	4	19	130	12334	"J05"
2008	5	20	137	13763	"J05"
2008	6	21	144	13877	"J05"
2008	7	22	151	13992	"J05"
2008	8	23	158	14107	"J05"
2008	9	24	165	14096	"J05"
2008	10	25	172	14176	"J05"
2008	11	26	179	14382	"J05"
2008	12	27	186	13140	"J05"
2008	13	28	193	11899	"J05"
2008	14	29	200	13349	"J05"
2008	15	30	207	14799	"J05"
2008	16	31	214	14564	"J05"
2008	17	32	221	13070	"J05"
2008	18	33	228	13680	"J05"
2008	19	34	235	14290	"J05"
2008	20	35	242	14013	"J05"
2008	21	36	249	14062	"J05"
2008	22	37	256	14209	"J05"
2008	23	38	263	14076	"J05"
2008	24	39	270	13943	"J05"
2008	25	40	277	13680	"J05"
2008	26	41	284	13417	"J05"
2009	1	15	102	10760	"J05"
2009	2	16	109	11587	"J05"
2009	3	17	116	11462	"J05"
2009	4	18	123	11711	"J05"
2009	5	19	130	11960	"J05"
2009	6	20	137	12964	"J05"
2009	7	21	144	13763	"J05"
2009	8	22	151	13608	"J05"
2009	9	23	158	13707	"J05"
2009	10	24	165	13807	"J05"
2009	11	25	172	13743	"J05"
2009	12	26	179	13680	"J05"
2009	13	27	186	14153	"J05"
2009	14	28	193	14626	"J05"
2009	15	29	200	14641	"J05"
2009	16	30	207	14657	"J05"
2009	17	31	214	14219	"J05"
2009	18	32	221	14503	"J05"
2009	19	33	228	14787	"J05"
2009	20	34	235	14281	"J05"
2009	21	35	242	14634	"J05"
2009	22	36	249	14987	"J05"
2009	23	37	256	14667	"J05"
2009	24	38	263	14670	"J05"
2009	25	39	270	14674	"J05"
2009	26	40	277	12687	"J05"
2009	27	41	284	12849	"J05"
2009	28	42	291	13012	"J05"
2010	1	16	109	12060	"J05"
2010	2	17	116	11607	"J05"
2010	3	18	123	11602	"J05"
2010	4	19	130	12459	"J05"
2010	5	20	137	13316	"J05"
2010	6	21	144	13993	"J05"
2010	7	22	151	14120	"J05"
2010	8	23	158	14247	"J05"
2010	9	24	165	14364	"J05"
2010	10	25	172	14221	"J05"
2010	11	26	179	14468	"J05"
2010	12	27	186	14716	"J05"
2010	13	28	193	14729	"J05"
2010	14	29	200	14407	"J05"
2010	15	30	207	14086	"J05"
2010	16	31	214	14185	"J05"
2010	17	32	221	14350	"J05"
2010	18	33	228	14516	"J05"
2010	19	34	235	14555	"J05"
2010	20	35	242	14594	"J05"
2010	21	36	249	14953	"J05"
2010	22	37	256	14562	"J05"
2010	23	38	263	14172	"J05"
2010	24	39	270	14119	"J05"
2010	25	40	277	14067	"J05"
2010	26	41	284	14067	"J05"
2011	1	16	109	12021	"J05"
2011	2	17	116	12711	"J05"
2011	3	18	123	13168	"J05"
2011	4	19	130	13625	"J05"
2011	5	20	137	13576	"J05"
2011	6	21	144	13527	"J05"
2011	7	22	151	13818	"J05"
2011	8	23	158	14110	"J05"
2011	9	24	165	14048	"J05"
2011	10	25	172	13987	"J05"
2011	11	26	179	11861	"J05"
2011	12	27	186	12980	"J05"
2011	13	28	193	14099	"J05"
2011	14	29	200	15209	"J05"
2011	15	30	207	15079	"J05"
2011	16	31	214	14766	"J05"
2011	17	32	221	14454	"J05"
2011	18	33	228	13918	"J05"
2011	19	34	235	13896	"J05"
2011	20	35	242	13875	"J05"
2011	21	36	249	14299	"J05"
2011	22	37	256	14133	"J05"
2011	23	38	263	14181	"J05"
2011	24	39	270	14230	"J05"
2011	25	40	277	13901	"J05"
2011	26	41	284	13456	"J05"
2012	1	16	109	10766	"J05"
2012	2	17	116	11802	"J05"
2012	3	18	123	12839	"J05"
2012	4	19	130	13228	"J05"
2012	5	20	137	14367	"J05"
2012	6	21	144	14136	"J05"
2012	7	22	151	14107	"J05"
2012	8	23	158	14078	"J05"
2012	9	24	165	14502	"J05"
2012	10	25	172	14856	"J05"
2012	11	26	179	13185	"J05"
2012	12	27	186	12115	"J05"
2012	13	28	193	13274	"J05"
2012	14	29	200	14433	"J05"
2012	15	30	207	15309	"J05"
2012	16	31	214	14802	"J05"
2012	17	32	221	14687	"J05"
2012	18	33	228	14572	"J05"
2012	19	34	235	14725	"J05"
2012	20	35	242	14878	"J05"
2012	21	36	249	13453	"J05"
2012	22	37	256	13771	"J05"
2012	23	38	263	14089	"J05"
2012	24	39	270	13888	"J05"
2012	25	40	277	13295	"J05"
2012	26	41	284	12237	"J05"
2013	1	16	109	10838	"J05"
2013	2	17	116	12360	"J05"
2013	3	18	123	11605	"J05"
2013	4	19	130	12851	"J05"
2013	5	20	137	14098	"J05"
2013	6	21	144	14162	"J05"
2013	7	22	151	14227	"J05"
2013	8	23	158	14367	"J05"
2013	9	24	165	14064	"J05"
2013	10	25	172	14230	"J05"
2013	11	26	179	14396	"J05"
2013	12	27	186	14329	"J05"
2013	13	28	193	12323	"J05"
2013	14	29	200	13094	"J05"
2013	15	30	207	13866	"J05"
2013	16	31	214	10345	"J05"
2013	17	32	221	10407	"J05"
2013	18	33	228	11022	"J05"
2013	19	34	235	13025	"J05"
2013	20	35	242	14728	"J05"
2013	21	36	249	13002	"J05"
2013	22	37	256	11276	"J05"
2013	23	38	263	12446	"J05"
2013	24	39	270	13617	"J05"
2013	25	40	277	11586	"J05"
2013	26	41	284	10746	"J05"
2014	1	16	109	9670	"J05"
2014	2	17	116	9480	"J05"
2014	3	18	123	9605	"J05"
2014	4	19	130	9730	"J05"
2014	5	20	137	9820	"J05"
2014	6	21	144	11368	"J05"
2014	7	22	151	11137	"J05"
2014	8	23	158	10906	"J05"
2014	9	24	165	10627	"J05"
2014	10	25	172	11170	"J05"
2014	11	26	179	11714	"J05"
2014	12	27	186	12556	"J05"
2014	13	28	193	13399	"J05"
2014	14	29	200	12968	"J05"
2014	15	30	207	12538	"J05"
2014	16	31	214	12018	"J05"
2014	17	32	221	12135	"J05"
2014	18	33	228	12252	"J05"
2014	19	34	235	13644	"J05"
2014	20	35	242	13625	"J05"
2014	21	36	249	13606	"J05"
2014	22	37	256	12012	"J05"
2014	23	38	263	11612	"J05"
2014	24	39	270	11582	"J05"
2014	25	40	277	11553	"J05"
2014	26	41	284	10970	"J05"
2015	1	16	109	10632	"J05"
2015	2	17	116	11454	"J05"
2015	3	18	123	12276	"J05"
2015	4	19	130	11592	"J05"
2015	5	20	137	10909	"J05"
2015	6	21	144	11801	"J05"
2015	7	22	151	12694	"J05"
2015	8	23	158	12237	"J05"
2015	9	24	165	11507	"J05"
2015	10	25	172	11617	"J05"
2015	11	26	179	11727	"J05"
2015	12	27	186	12656	"J05"
2015	13	28	193	13586	"J05"
2015	14	29	200	10202	"J05"
2015	15	30	207	11166	"J05"
2015	16	31	214	12131	"J05"
2015	17	32	221	12912	"J05"
2015	18	33	228	13693	"J05"
2015	19	34	235	13752	"J05"
2015	20	35	242	13029	"J05"
2015	21	36	249	13228	"J05"
2015	22	37	256	13428	"J05"
2015	23	38	263	13354	"J05"
2015	24	39	270	13281	"J05"
2015	25	40	277	11843	"J05"
2015	26	41	284	11843	"J05"
2016	1	16	109	9476	"J05"
2016	2	17	116	9717	"J05"
2016	3	18	123	9959	"J05"
2016	4	19	130	11327	"J05"
2016	5	20	137	12134	"J05"
2016	6	21	144	12846	"J05"
2016	7	22	151	12467	"J05"
2016	8	23	158	12705	"J05"
2016	9	24	165	12943	"J05"
2016	10	25	172	13217	"J05"
2016	11	26	179	13117	"J05"
2016	12	27	186	13314	"J05"
2016	13	28	193	13273	"J05"
2016	14	29	200	12912	"J05"
2016	15	30	207	12552	"J05"
2016	16	31	214	12593	"J05"
2016	17	32	221	13382	"J05"
2016	18	33	228	12695	"J05"
2016	19	34	235	12836	"J05"
2016	20	35	242	12978	"J05"
