"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
2016	13	28	193	14292	"MS"
2016	14	29	200	14073	"MS"
2016	15	30	207	13736	"MS"
2016	16	31	214	13826	"MS"
2016	17	32	221	13917	"MS"
2016	18	33	228	13518	"MS"
2016	19	34	235	13790	"MS"
2016	20	35	242	14062	"MS"
2016	21	36	249	14330	"MS"
2016	22	37	256	11363	"MS"
2016	23	38	263	12777	"MS"
2016	24	39	270	14191	"MS"
2016	25	40	277	13254	"MS"
2016	26	41	284	13254	"MS"
2017	1	16	109	9901	"MS"
2017	2	17	116	10233	"MS"
2017	3	18	123	10565	"MS"
2017	4	19	130	10738	"MS"
2017	5	20	137	10912	"MS"
2017	6	21	144	11687	"MS"
2017	7	22	151	11853	"MS"
2017	8	23	158	14016	"MS"
2017	9	24	165	14337	"MS"
2017	10	25	172	14659	"MS"
2017	11	26	179	14111	"MS"
2017	12	27	186	14164	"MS"
2017	13	28	193	15232	"MS"
2017	14	29	200	14909	"MS"
2017	15	30	207	14586	"MS"
2017	16	31	214	14433	"MS"
2017	17	32	221	14055	"MS"
2017	18	33	228	14175	"MS"
2017	19	34	235	14295	"MS"
2017	20	35	242	14066	"MS"
2017	21	36	249	13837	"MS"
2017	22	37	256	13851	"MS"
2017	23	38	263	12503	"MS"
2017	24	39	270	12259	"MS"
2017	25	40	277	12243	"MS"
2017	26	41	284	12228	"MS"
2018	1	16	109	10828	"MS"
2018	2	17	116	10852	"MS"
2018	3	18	123	10845	"MS"
2018	4	19	130	10839	"MS"
2018	5	20	137	11125	"MS"
2018	6	21	144	11054	"MS"
2018	7	22	151	10984	"MS"
2018	8	23	158	11404	"MS"
2018	9	24	165	12678	"MS"
2018	10	25	172	12382	"MS"
2018	11	26	179	12341	"MS"
2018	12	27	186	13039	"MS"
2018	13	28	193	13388	"MS"
2018	14	29	200	13010	"MS"
2018	15	30	207	13560	"MS"
2018	16	31	214	14110	"MS"
2018	17	32	221	13815	"MS"
2018	18	33	228	13521	"MS"
2018	19	34	235	13742	"MS"
2018	20	35	242	13963	"MS"
2018	21	36	249	13157	"MS"
2018	22	37	256	13020	"MS"
2018	23	38	263	12386	"MS"
2018	24	39	270	12143	"MS"
2018	25	40	277	11900	"MS"
2018	26	41	284	11900	"MS"
2019	1	16	109	11142	"MS"
2019	2	17	116	10296	"MS"
2019	3	18	123	10196	"MS"
2019	4	19	130	10137	"MS"
2019	5	20	137	10198	"MS"
2019	6	21	144	10124	"MS"
2019	7	22	151	10050	"MS"
2019	8	23	158	10396	"MS"
2019	9	24	165	10656	"MS"
2019	10	25	172	11275	"MS"
2019	11	26	179	13118	"MS"
2019	12	27	186	13546	"MS"
2019	13	28	193	13974	"MS"
2019	14	29	200	13315	"MS"
2019	15	30	207	13121	"MS"
2019	16	31	214	11298	"MS"
2019	17	32	221	11019	"MS"
2019	18	33	228	11909	"MS"
2019	19	34	235	12800	"MS"
2019	20	35	242	12630	"MS"
2019	21	36	249	11912	"MS"
2019	22	37	256	11815	"MS"
2019	23	38	263	12265	"MS"
2019	24	39	270	10577	"MS"
2019	25	40	277	10000	"MS"
2019	26	41	284	10015	"MS"
2020	1	16	109	11219	"MS"
2020	2	17	116	11023	"MS"
2020	3	18	123	11007	"MS"
2020	4	19	130	10951	"MS"
2020	5	20	137	10896	"MS"
2020	6	21	144	11140	"MS"
2020	7	22	151	11635	"MS"
2020	8	23	158	12131	"MS"
2020	9	24	165	12480	"MS"
2020	10	25	172	11427	"MS"
2020	11	26	179	12754	"MS"
2020	12	27	186	14081	"MS"
2020	13	28	193	13370	"MS"
2020	14	29	200	13024	"MS"
2020	15	30	207	12906	"MS"
2020	16	31	214	13113	"MS"
2020	17	32	221	13321	"MS"
2020	18	33	228	13468	"MS"
2020	19	34	235	13319	"MS"
2020	20	35	242	12245	"MS"
2020	21	36	249	12201	"MS"
2020	22	37	256	12157	"MS"
2020	23	38	263	11423	"MS"
2020	24	39	270	10711	"MS"
2020	25	40	277	10809	"MS"
2020	26	41	284	10907	"MS"
2021	1	16	109	11037	"MS"
2021	2	17	116	10545	"MS"
2021	3	18	123	10379	"MS"
2021	4	19	130	11280	"MS"
2021	5	20	137	12181	"MS"
2021	6	21	144	12514	"MS"
2021	7	22	151	12782	"MS"
2021	8	23	158	13641	"MS"
2021	9	24	165	13734	"MS"
2021	10	25	172	13828	"MS"
2021	11	26	179	14483	"MS"
2021	12	27	186	14576	"MS"
2021	13	28	193	14670	"MS"
2021	14	29	200	14491	"MS"
2021	15	30	207	14334	"MS"
2021	16	31	214	14178	"MS"
2021	17	32	221	13786	"MS"
2021	18	33	228	12311	"MS"
2021	19	34	235	12060	"MS"
2021	20	35	242	12021	"MS"
2021	21	36	249	11982	"MS"
2021	22	37	256	13169	"MS"
2021	23	38	263	11827	"MS"
2021	24	39	270	10963	"MS"
2021	25	40	277	10739	"MS"
2021	26	41	284	10739	"MS"
