"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
1989	14	27	186	12868	"J03"
1989	15	28	193	13314	"J03"
1989	16	29	200	13746	"J03"
1989	17	30	207	14118	"J03"
1989	18	31	214	14154	"J03"
1989	19	32	221	14382	"J03"
1989	20	33	228	14650	"J03"
1989	21	34	235	14681	"J03"
1989	22	35	242	14477	"J03"
1989	23	36	249	14177	"J03"
1989	24	37	256	13864	"J03"
1989	25	38	263	13135	"J03"
1989	26	39	270	12597	"J03"
1989	27	40	277	12608	"J03"
1989	28	41	284	12619	"J03"
1990	1	14	95	10531	"J03"
1990	2	15	102	11366	"J03"
1990	3	16	109	12005	"J03"
1990	4	17	116	12383	"J03"
1990	5	18	123	12761	"J03"
1990	6	19	130	13002	"J03"
1990	7	20	137	13164	"J03"
1990	8	21	144	13320	"J03"
1990	9	22	151	13667	"J03"
1990	10	23	158	14115	"J03"
1990	11	24	165	14647	"J03"
1990	12	25	172	14871	"J03"
1990	13	26	179	15010	"J03"
1990	14	27	186	15150	"J03"
1990	15	28	193	14998	"J03"
1990	16	29	200	14908	"J03"
1990	17	30	207	14899	"J03"
1990	18	31	214	14892	"J03"
1990	19	32	221	15024	"J03"
1990	20	33	228	15244	"J03"
1990	21	34	235	14795	"J03"
1990	22	35	242	14527	"J03"
1990	23	36	249	14396	"J03"
1990	24	37	256	14258	"J03"
1990	25	38	263	13854	"J03"
1990	26	39	270	13302	"J03"
1990	27	40	277	12751	"J03"
1990	28	41	284	11301	"J03"
1991	1	14	95	11220	"J03"
1991	2	15	102	11668	"J03"
1991	3	16	109	12113	"J03"
1991	4	17	116	12331	"J03"
1991	5	18	123	12549	"J03"
1991	6	19	130	12790	"J03"
1991	7	20	137	13055	"J03"
1991	8	21	144	13307	"J03"
1991	9	22	151	13622	"J03"
1991	10	23	158	14008	"J03"
1991	11	24	165	14205	"J03"
1991	12	25	172	14017	"J03"
1991	13	26	179	13822	"J03"
1991	14	27	186	14457	"J03"
1991	15	28	193	15091	"J03"
1991	16	29	200	15363	"J03"
1991	17	30	207	14956	"J03"
1991	18	31	214	14601	"J03"
1991	19	32	221	14364	"J03"
1991	20	33	228	14388	"J03"
1991	21	34	235	14411	"J03"
1991	22	35	242	14355	"J03"
1991	23	36	249	14194	"J03"
1991	24	37	256	13773	"J03"
1991	25	38	263	13555	"J03"
1991	26	39	270	13561	"J03"
1991	27	40	277	13561	"J03"
1991	28	41	284	13561	"J03"
1992	1	15	102	10878	"J03"
1992	2	16	109	11098	"J03"
1992	3	17	116	11194	"J03"
1992	4	18	123	11447	"J03"
1992	5	19	130	11792	"J03"
1992	6	20	137	12138	"J03"
1992	7	21	144	12625	"J03"
1992	8	22	151	13091	"J03"
1992	9	23	158	13408	"J03"
1992	10	24	165	12873	"J03"
1992	11	25	172	12244	"J03"
1992	12	26	179	12921	"J03"
1992	13	27	186	13599	"J03"
1992	14	28	193	14238	"J03"
1992	15	29	200	14785	"J03"
1992	16	30	207	14632	"J03"
1992	17	31	214	14467	"J03"
1992	18	32	221	14326	"J03"
1992	19	33	228	14207	"J03"
1992	20	34	235	14092	"J03"
1992	21	35	242	13872	"J03"
1992	22	36	249	13008	"J03"
1992	23	37	256	12678	"J03"
1992	24	38	263	12767	"J03"
1992	25	39	270	13301	"J03"
1992	26	40	277	12152	"J03"
1992	27	41	284	10957	"J03"
1992	28	42	291	10504	"J03"
1993	1	14	95	11473	"J03"
1993	2	15	102	11837	"J03"
1993	3	16	109	11883	"J03"
1993	4	17	116	12129	"J03"
1993	5	18	123	12588	"J03"
1993	6	19	130	12885	"J03"
1993	7	20	137	13173	"J03"
1993	8	21	144	13430	"J03"
1993	9	22	151	13535	"J03"
1993	10	23	158	14169	"J03"
1993	11	24	165	14889	"J03"
1993	12	25	172	14847	"J03"
1993	13	26	179	14806	"J03"
1993	14	27	186	14827	"J03"
1993	15	28	193	14958	"J03"
1993	16	29	200	14948	"J03"
1993	17	30	207	14825	"J03"
1993	18	31	214	14619	"J03"
1993	19	32	221	14388	"J03"
1993	20	33	228	14180	"J03"
1993	21	34	235	13996	"J03"
1993	22	35	242	13921	"J03"
1993	23	36	249	13848	"J03"
1993	24	37	256	13692	"J03"
1993	25	38	263	12441	"J03"
1993	26	39	270	11412	"J03"
1993	27	40	277	10540	"J03"
1993	28	41	284	9792	"J03"
1994	1	14	95	11318	"J03"
1994	2	15	102	11384	"J03"
1994	3	16	109	11451	"J03"
1994	4	17	116	11779	"J03"
1994	5	18	123	12574	"J03"
1994	6	19	130	12873	"J03"
1994	7	20	137	13101	"J03"
1994	8	21	144	13295	"J03"
1994	9	22	151	13547	"J03"
1994	10	23	158	13907	"J03"
1994	11	24	165	14375	"J03"
1994	12	25	172	14843	"J03"
1994	13	26	179	14799	"J03"
1994	14	27	186	14461	"J03"
1994	15	28	193	14091	"J03"
1994	16	29	200	13987	"J03"
1994	17	30	207	13954	"J03"
1994	18	31	214	13925	"J03"
1994	19	32	221	13942	"J03"
1994	20	33	228	13972	"J03"
1994	21	34	235	14000	"J03"
1994	22	35	242	13248	"J03"
1994	23	36	249	12379	"J03"
1994	24	37	256	11535	"J03"
1994	25	38	263	10691	"J03"
1994	26	39	270	10155	"J03"
1994	27	40	277	9927	"J03"
1994	28	41	284	9700	"J03"
1995	1	14	95	12059	"J03"
1995	2	15	102	12209	"J03"
1995	3	16	109	12359	"J03"
1995	4	17	116	12504	"J03"
1995	5	18	123	12627	"J03"
1995	6	19	130	12798	"J03"
1995	7	20	137	13043	"J03"
1995	8	21	144	13396	"J03"
1995	9	22	151	13995	"J03"
1995	10	23	158	14424	"J03"
1995	11	24	165	14476	"J03"
1995	12	25	172	14528	"J03"
1995	13	26	179	14608	"J03"
1995	14	27	186	14717	"J03"
1995	15	28	193	14827	"J03"
1995	16	29	200	15030	"J03"
1995	17	30	207	15252	"J03"
1995	18	31	214	15270	"J03"
1995	19	32	221	15192	"J03"
1995	20	33	228	15078	"J03"
1995	21	34	235	15040	"J03"
1995	22	35	242	15003	"J03"
1995	23	36	249	14810	"J03"
1995	24	37	256	14047	"J03"
1995	25	38	263	13811	"J03"
1995	26	39	270	13138	"J03"
1995	27	40	277	11416	"J03"
1995	28	41	284	10944	"J03"
1996	1	14	95	12384	"J03"
1996	2	15	102	12217	"J03"
1996	3	16	109	12133	"J03"
1996	4	17	116	12275	"J03"
1996	5	18	123	12419	"J03"
1996	6	19	130	12464	"J03"
1996	7	20	137	12464	"J03"
1996	8	21	144	13176	"J03"
1996	9	22	151	13641	"J03"
1996	10	23	158	13990	"J03"
1996	11	24	165	14341	"J03"
1996	12	25	172	14425	"J03"
1996	13	26	179	14411	"J03"
1996	14	27	186	14696	"J03"
1996	15	28	193	14982	"J03"
1996	16	29	200	15019	"J03"
1996	17	30	207	14579	"J03"
1996	18	31	214	14629	"J03"
1996	19	32	221	14725	"J03"
1996	20	33	228	14824	"J03"
1996	21	34	235	14614	"J03"
1996	22	35	242	14458	"J03"
1996	23	36	249	14404	"J03"
1996	24	37	256	14100	"J03"
1996	25	38	263	13964	"J03"
1996	26	39	270	13987	"J03"
1996	27	40	277	13609	"J03"
1996	28	41	284	13231	"J03"
1997	1	15	102	12312	"J03"
1997	2	16	109	11904	"J03"
1997	3	17	116	11898	"J03"
1997	4	18	123	12017	"J03"
1997	5	19	130	12332	"J03"
1997	6	20	137	12937	"J03"
1997	7	21	144	13517	"J03"
1997	8	22	151	13863	"J03"
1997	9	23	158	13890	"J03"
1997	10	24	165	13940	"J03"
1997	11	25	172	14223	"J03"
1997	12	26	179	14730	"J03"
1997	13	27	186	14975	"J03"
1997	14	28	193	15220	"J03"
1997	15	29	200	15333	"J03"
1997	16	30	207	14981	"J03"
1997	17	31	214	14814	"J03"
1997	18	32	221	14737	"J03"
1997	19	33	228	14649	"J03"
1997	20	34	235	14518	"J03"
1997	21	35	242	14375	"J03"
1997	22	36	249	14232	"J03"
1997	23	37	256	14146	"J03"
1997	24	38	263	14076	"J03"
1997	25	39	270	14006	"J03"
1997	26	40	277	13663	"J03"
1997	27	41	284	13299	"J03"
1997	28	42	291	13481	"J03"
1998	1	15	102	11493	"J03"
1998	2	16	109	11823	"J03"
1998	3	17	116	12279	"J03"
1998	4	18	123	12706	"J03"
1998	5	19	130	13155	"J03"
1998	6	20	137	13687	"J03"
1998	7	21	144	13989	"J03"
1998	8	22	151	14260	"J03"
1998	9	23	158	14608	"J03"
1998	10	24	165	14789	"J03"
1998	11	25	172	15009	"J03"
1998	12	26	179	15191	"J03"
1998	13	27	186	15452	"J03"
1998	14	28	193	15146	"J03"
1998	15	29	200	14328	"J03"
1998	16	30	207	14292	"J03"
1998	17	31	214	14253	"J03"
1998	18	32	221	14218	"J03"
1998	19	33	228	14151	"J03"
1998	20	34	235	14022	"J03"
1998	21	35	242	13687	"J03"
1998	22	36	249	12314	"J03"
1998	23	37	256	12185	"J03"
1998	24	38	263	12747	"J03"
1998	25	39	270	13309	"J03"
1998	26	40	277	13167	"J03"
1998	27	41	284	12738	"J03"
1998	28	42	291	12141	"J03"
1999	1	14	95	12349	"J03"
1999	2	15	102	12402	"J03"
1999	3	16	109	12346	"J03"
1999	4	17	116	12281	"J03"
1999	5	18	123	12272	"J03"
1999	6	19	130	12972	"J03"
1999	7	20	137	13354	"J03"
1999	8	21	144	13641	"J03"
1999	9	22	151	14407	"J03"
1999	10	23	158	14693	"J03"
1999	11	24	165	14541	"J03"
1999	12	25	172	13757	"J03"
1999	13	26	179	13785	"J03"
1999	14	27	186	14036	"J03"
1999	15	28	193	14287	"J03"
1999	16	29	200	14636	"J03"
1999	17	30	207	14813	"J03"
1999	18	31	214	14762	"J03"
1999	19	32	221	14707	"J03"
1999	20	33	228	14492	"J03"
1999	21	34	235	14119	"J03"
1999	22	35	242	13575	"J03"
1999	23	36	249	13299	"J03"
1999	24	37	256	13231	"J03"
1999	25	38	263	12387	"J03"
1999	26	39	270	12025	"J03"
1999	27	40	277	11575	"J03"
1999	28	41	284	9825	"J03"
2000	1	14	95	10047	"J03"
2000	2	15	102	11413	"J03"
2000	3	16	109	11957	"J03"
2000	4	17	116	12044	"J03"
2000	5	18	123	12133	"J03"
2000	6	19	130	12261	"J03"
2000	7	20	137	12603	"J03"
2000	8	21	144	13309	"J03"
2000	9	22	151	13481	"J03"
2000	10	23	158	13569	"J03"
2000	11	24	165	13664	"J03"
2000	12	25	172	13833	"J03"
2000	13	26	179	13939	"J03"
2000	14	27	186	13975	"J03"
2000	15	28	193	14012	"J03"
2000	16	29	200	14371	"J03"
2000	17	30	207	14757	"J03"
2000	18	31	214	14429	"J03"
2000	19	32	221	14332	"J03"
2000	20	33	228	14377	"J03"
2000	21	34	235	14420	"J03"
2000	22	35	242	13897	"J03"
2000	23	36	249	13067	"J03"
2000	24	37	256	11937	"J03"
2000	25	38	263	10998	"J03"
2000	26	39	270	10469	"J03"
2000	27	40	277	10586	"J03"
2000	28	41	284	10704	"J03"
2001	1	14	95	11364	"J03"
2001	2	15	102	11716	"J03"
2001	3	16	109	12087	"J03"
2001	4	17	116	12449	"J03"
2001	5	18	123	12812	"J03"
2001	6	19	130	13492	"J03"
2001	7	20	137	14187	"J03"
2001	8	21	144	14292	"J03"
2001	9	22	151	14420	"J03"
2001	10	23	158	14558	"J03"
2001	11	24	165	14703	"J03"
2001	12	25	172	15107	"J03"
2001	13	26	179	15375	"J03"
2001	14	27	186	15270	"J03"
2001	15	28	193	15166	"J03"
2001	16	29	200	15136	"J03"
2001	17	30	207	15152	"J03"
2001	18	31	214	14770	"J03"
2001	19	32	221	14564	"J03"
2001	20	33	228	14562	"J03"
2001	21	34	235	14520	"J03"
2001	22	35	242	14408	"J03"
2001	23	36	249	14244	"J03"
2001	24	37	256	14074	"J03"
2001	25	38	263	13777	"J03"
2001	26	39	270	13489	"J03"
2001	27	40	277	13489	"J03"
2001	28	41	284	13489	"J03"
2002	1	14	95	11421	"J03"
2002	2	15	102	11573	"J03"
2002	3	16	109	11997	"J03"
2002	4	17	116	12833	"J03"
2002	5	18	123	12433	"J03"
2002	6	19	130	12177	"J03"
2002	7	20	137	12175	"J03"
2002	8	21	144	12378	"J03"
2002	9	22	151	13141	"J03"
2002	10	23	158	14237	"J03"
2002	11	24	165	14226	"J03"
2002	12	25	172	14214	"J03"
2002	13	26	179	14257	"J03"
2002	14	27	186	14502	"J03"
2002	15	28	193	14747	"J03"
2002	16	29	200	15087	"J03"
2002	17	30	207	15633	"J03"
2002	18	31	214	15564	"J03"
2002	19	32	221	15394	"J03"
2002	20	33	228	15142	"J03"
2002	21	34	235	14902	"J03"
2002	22	35	242	14664	"J03"
2002	23	36	249	14426	"J03"
2002	24	37	256	14443	"J03"
2002	25	38	263	14151	"J03"
2002	26	39	270	13567	"J03"
2002	27	40	277	13481	"J03"
2002	28	41	284	13395	"J03"
2003	1	15	102	12260	"J03"
2003	2	16	109	12223	"J03"
2003	3	17	116	12612	"J03"
2003	4	18	123	12933	"J03"
2003	5	19	130	13213	"J03"
2003	6	20	137	13418	"J03"
2003	7	21	144	13741	"J03"
2003	8	22	151	14074	"J03"
2003	9	23	158	14322	"J03"
2003	10	24	165	14670	"J03"
2003	11	25	172	14619	"J03"
2003	12	26	179	14257	"J03"
2003	13	27	186	13883	"J03"
2003	14	28	193	13822	"J03"
2003	15	29	200	13936	"J03"
2003	16	30	207	14043	"J03"
2003	17	31	214	14399	"J03"
2003	18	32	221	14785	"J03"
2003	19	33	228	15225	"J03"
2003	20	34	235	15079	"J03"
2003	21	35	242	14775	"J03"
2003	22	36	249	14471	"J03"
2003	23	37	256	14170	"J03"
2003	24	38	263	13871	"J03"
2003	25	39	270	13571	"J03"
2003	26	40	277	12959	"J03"
2003	27	41	284	12658	"J03"
2003	28	42	291	12641	"J03"
2004	1	15	102	11876	"J03"
2004	2	16	109	11151	"J03"
2004	3	17	116	11070	"J03"
2004	4	18	123	11088	"J03"
2004	5	19	130	11192	"J03"
2004	6	20	137	11776	"J03"
2004	7	21	144	12057	"J03"
2004	8	22	151	12171	"J03"
2004	9	23	158	12303	"J03"
2004	10	24	165	13079	"J03"
2004	11	25	172	13947	"J03"
2004	12	26	179	13835	"J03"
2004	13	27	186	13856	"J03"
2004	14	28	193	13913	"J03"
2004	15	29	200	13969	"J03"
2004	16	30	207	13941	"J03"
2004	17	31	214	13903	"J03"
2004	18	32	221	13871	"J03"
2004	19	33	228	14528	"J03"
2004	20	34	235	14821	"J03"
2004	21	35	242	14695	"J03"
2004	22	36	249	14569	"J03"
2004	23	37	256	14357	"J03"
2004	24	38	263	14037	"J03"
2004	25	39	270	13427	"J03"
2004	26	40	277	13267	"J03"
2004	27	41	284	13357	"J03"
2004	28	42	291	13447	"J03"
2005	1	14	95	11140	"J03"
2005	2	15	102	11435	"J03"
2005	3	16	109	11873	"J03"
2005	4	17	116	12350	"J03"
2005	5	18	123	12826	"J03"
2005	6	19	130	13427	"J03"
2005	7	20	137	14022	"J03"
2005	8	21	144	14603	"J03"
2005	9	22	151	15183	"J03"
2005	10	23	158	15480	"J03"
2005	11	24	165	15496	"J03"
2005	12	25	172	15512	"J03"
2005	13	26	179	15498	"J03"
2005	14	27	186	15444	"J03"
2005	15	28	193	15299	"J03"
2005	16	29	200	15271	"J03"
2005	17	30	207	15330	"J03"
2005	18	31	214	15477	"J03"
2005	19	32	221	15420	"J03"
2005	20	33	228	15306	"J03"
2005	21	34	235	15196	"J03"
2005	22	35	242	15019	"J03"
2005	23	36	249	14827	"J03"
2005	24	37	256	14629	"J03"
2005	25	38	263	13251	"J03"
2005	26	39	270	12714	"J03"
2005	27	40	277	13108	"J03"
2005	28	41	284	13503	"J03"
2006	1	14	95	11629	"J03"
2006	2	15	102	11659	"J03"
2006	3	16	109	11995	"J03"
2006	4	17	116	12462	"J03"
2006	5	18	123	12784	"J03"
2006	6	19	130	13107	"J03"
2006	7	20	137	13656	"J03"
2006	8	21	144	14614	"J03"
2006	9	22	151	14871	"J03"
2006	10	23	158	15013	"J03"
2006	11	24	165	15160	"J03"
2006	12	25	172	15564	"J03"
2006	13	26	179	15633	"J03"
2006	14	27	186	15361	"J03"
2006	15	28	193	15258	"J03"
2006	16	29	200	15236	"J03"
2006	17	30	207	15261	"J03"
2006	18	31	214	15282	"J03"
2006	19	32	221	15257	"J03"
2006	20	33	228	15205	"J03"
2006	21	34	235	15155	"J03"
2006	22	35	242	14798	"J03"
2006	23	36	249	14377	"J03"
2006	24	37	256	14175	"J03"
2006	25	38	263	13619	"J03"
2006	26	39	270	13250	"J03"
2006	27	40	277	13391	"J03"
2006	28	41	284	13533	"J03"
2007	1	14	95	13131	"J03"
2007	2	15	102	13084	"J03"
2007	3	16	109	13035	"J03"
2007	4	17	116	13008	"J03"
2007	5	18	123	13280	"J03"
2007	6	19	130	13699	"J03"
2007	7	20	137	14124	"J03"
2007	8	21	144	14264	"J03"
2007	9	22	151	14511	"J03"
2007	10	23	158	14745	"J03"
2007	11	24	165	14775	"J03"
2007	12	25	172	14805	"J03"
2007	13	26	179	14848	"J03"
2007	14	27	186	14915	"J03"
2007	15	28	193	14982	"J03"
2007	16	29	200	15201	"J03"
2007	17	30	207	15551	"J03"
2007	18	31	214	15271	"J03"
2007	19	32	221	15100	"J03"
2007	20	33	228	15077	"J03"
2007	21	34	235	15296	"J03"
2007	22	35	242	14999	"J03"
2007	23	36	249	14343	"J03"
2007	24	37	256	14027	"J03"
2007	25	38	263	13828	"J03"
2007	26	39	270	13715	"J03"
2007	27	40	277	13686	"J03"
2007	28	41	284	13656	"J03"
2008	1	16	109	12325	"J03"
2008	2	17	116	12812	"J03"
2008	3	18	123	13299	"J03"
2008	4	19	130	13677	"J03"
2008	5	20	137	14056	"J03"
2008	6	21	144	14254	"J03"
2008	7	22	151	14452	"J03"
2008	8	23	158	14718	"J03"
2008	9	24	165	14931	"J03"
2008	10	25	172	15144	"J03"
2008	11	26	179	14810	"J03"
2008	12	27	186	15073	"J03"
2008	13	28	193	15336	"J03"
2008	14	29	200	15322	"J03"
2008	15	30	207	15308	"J03"
2008	16	31	214	13692	"J03"
2008	17	32	221	13006	"J03"
2008	18	33	228	14050	"J03"
2008	19	34	235	15094	"J03"
2008	20	35	242	14346	"J03"
2008	21	36	249	14367	"J03"
2008	22	37	256	13557	"J03"
2008	23	38	263	13793	"J03"
2008	24	39	270	14029	"J03"
2008	25	40	277	13504	"J03"
2008	26	41	284	12980	"J03"
2009	1	15	102	11537	"J03"
2009	2	16	109	12687	"J03"
2009	3	17	116	12743	"J03"
2009	4	18	123	12800	"J03"
2009	5	19	130	12982	"J03"
2009	6	20	137	13164	"J03"
2009	7	21	144	13064	"J03"
2009	8	22	151	13409	"J03"
2009	9	23	158	13754	"J03"
2009	10	24	165	13799	"J03"
2009	11	25	172	13844	"J03"
2009	12	26	179	14346	"J03"
2009	13	27	186	14698	"J03"
2009	14	28	193	15051	"J03"
2009	15	29	200	14983	"J03"
2009	16	30	207	14915	"J03"
2009	17	31	214	14785	"J03"
2009	18	32	221	14814	"J03"
2009	19	33	228	14844	"J03"
2009	20	34	235	14218	"J03"
2009	21	35	242	14637	"J03"
2009	22	36	249	15056	"J03"
2009	23	37	256	14635	"J03"
2009	24	38	263	14656	"J03"
2009	25	39	270	14677	"J03"
2009	26	40	277	12691	"J03"
2009	27	41	284	12842	"J03"
2009	28	42	291	12993	"J03"
2010	1	16	109	13118	"J03"
2010	2	17	116	12498	"J03"
2010	3	18	123	11878	"J03"
2010	4	19	130	12187	"J03"
2010	5	20	137	12497	"J03"
2010	6	21	144	14464	"J03"
2010	7	22	151	14465	"J03"
2010	8	23	158	14467	"J03"
2010	9	24	165	14520	"J03"
2010	10	25	172	14876	"J03"
2010	11	26	179	14872	"J03"
2010	12	27	186	14868	"J03"
2010	13	28	193	15555	"J03"
2010	14	29	200	14661	"J03"
2010	15	30	207	14589	"J03"
2010	16	31	214	14517	"J03"
2010	17	32	221	14415	"J03"
2010	18	33	228	14417	"J03"
2010	19	34	235	14389	"J03"
2010	20	35	242	15129	"J03"
2010	21	36	249	14973	"J03"
2010	22	37	256	14638	"J03"
2010	23	38	263	14304	"J03"
2010	24	39	270	14233	"J03"
2010	25	40	277	14162	"J03"
2010	26	41	284	14162	"J03"
2011	1	16	109	12731	"J03"
2011	2	17	116	12919	"J03"
2011	3	18	123	12603	"J03"
2011	4	19	130	12624	"J03"
2011	5	20	137	12646	"J03"
2011	6	21	144	14054	"J03"
2011	7	22	151	14447	"J03"
2011	8	23	158	14841	"J03"
2011	9	24	165	14604	"J03"
2011	10	25	172	14367	"J03"
2011	11	26	179	14443	"J03"
2011	12	27	186	14520	"J03"
2011	13	28	193	14691	"J03"
2011	14	29	200	14690	"J03"
2011	15	30	207	15502	"J03"
2011	16	31	214	15055	"J03"
2011	17	32	221	14608	"J03"
2011	18	33	228	14043	"J03"
2011	19	34	235	14220	"J03"
2011	20	35	242	14397	"J03"
2011	21	36	249	14937	"J03"
2011	22	37	256	14526	"J03"
2011	23	38	263	14515	"J03"
2011	24	39	270	14504	"J03"
2011	25	40	277	13850	"J03"
2011	26	41	284	13903	"J03"
2012	1	16	109	10943	"J03"
2012	2	17	116	12221	"J03"
2012	3	18	123	13500	"J03"
2012	4	19	130	13647	"J03"
2012	5	20	137	14297	"J03"
2012	6	21	144	13991	"J03"
2012	7	22	151	14552	"J03"
2012	8	23	158	15114	"J03"
2012	9	24	165	15345	"J03"
2012	10	25	172	15138	"J03"
2012	11	26	179	13951	"J03"
2012	12	27	186	12900	"J03"
2012	13	28	193	13809	"J03"
2012	14	29	200	14719	"J03"
2012	15	30	207	15775	"J03"
2012	16	31	214	14964	"J03"
2012	17	32	221	14694	"J03"
2012	18	33	228	14425	"J03"
2012	19	34	235	14787	"J03"
2012	20	35	242	15149	"J03"
2012	21	36	249	13422	"J03"
2012	22	37	256	14028	"J03"
2012	23	38	263	14635	"J03"
2012	24	39	270	13836	"J03"
2012	25	40	277	13787	"J03"
2012	26	41	284	13787	"J03"
2013	1	16	109	12331	"J03"
2013	2	17	116	12475	"J03"
2013	3	18	123	12619	"J03"
2013	4	19	130	13614	"J03"
2013	5	20	137	14609	"J03"
2013	6	21	144	14539	"J03"
2013	7	22	151	14470	"J03"
2013	8	23	158	15170	"J03"
2013	9	24	165	14968	"J03"
2013	10	25	172	15078	"J03"
2013	11	26	179	15189	"J03"
2013	12	27	186	15306	"J03"
2013	13	28	193	15423	"J03"
2013	14	29	200	15028	"J03"
2013	15	30	207	14634	"J03"
2013	16	31	214	14061	"J03"
2013	17	32	221	14114	"J03"
2013	18	33	228	14167	"J03"
2013	19	34	235	15229	"J03"
2013	20	35	242	15341	"J03"
2013	21	36	249	13485	"J03"
2013	22	37	256	13017	"J03"
2013	23	38	263	13424	"J03"
2013	24	39	270	13831	"J03"
2013	25	40	277	13796	"J03"
2013	26	41	284	13590	"J03"
2014	1	16	109	10794	"J03"
2014	2	17	116	9505	"J03"
2014	3	18	123	9590	"J03"
2014	4	19	130	9676	"J03"
2014	5	20	137	12637	"J03"
2014	6	21	144	12996	"J03"
2014	7	22	151	13356	"J03"
2014	8	23	158	13636	"J03"
2014	9	24	165	11448	"J03"
2014	10	25	172	13044	"J03"
2014	11	26	179	14640	"J03"
2014	12	27	186	14642	"J03"
2014	13	28	193	14645	"J03"
2014	14	29	200	13751	"J03"
2014	15	30	207	13600	"J03"
2014	16	31	214	13449	"J03"
2014	17	32	221	13513	"J03"
2014	18	33	228	13578	"J03"
2014	19	34	235	14649	"J03"
2014	20	35	242	14482	"J03"
2014	21	36	249	13666	"J03"
2014	22	37	256	12361	"J03"
2014	23	38	263	12308	"J03"
2014	24	39	270	12255	"J03"
2014	25	40	277	13199	"J03"
2014	26	41	284	12834	"J03"
2015	1	16	109	11142	"J03"
2015	2	17	116	11623	"J03"
2015	3	18	123	12104	"J03"
2015	4	19	130	12128	"J03"
2015	5	20	137	12153	"J03"
2015	6	21	144	12133	"J03"
2015	7	22	151	12113	"J03"
2015	8	23	158	12941	"J03"
2015	9	24	165	13974	"J03"
2015	10	25	172	13742	"J03"
2015	11	26	179	13510	"J03"
2015	12	27	186	13433	"J03"
2015	13	28	193	14712	"J03"
2015	14	29	200	10311	"J03"
2015	15	30	207	12006	"J03"
2015	16	31	214	13702	"J03"
2015	17	32	221	13834	"J03"
2015	18	33	228	13967	"J03"
2015	19	34	235	12889	"J03"
2015	20	35	242	13424	"J03"
2015	21	36	249	13960	"J03"
2015	22	37	256	13829	"J03"
2015	23	38	263	13815	"J03"
2015	24	39	270	13802	"J03"
2015	25	40	277	12538	"J03"
2015	26	41	284	12538	"J03"
2016	1	16	109	12327	"J03"
2016	2	17	116	12108	"J03"
2016	3	18	123	12039	"J03"
2016	4	19	130	12180	"J03"
2016	5	20	137	12474	"J03"
2016	6	21	144	13721	"J03"
2016	7	22	151	14013	"J03"
2016	8	23	158	14135	"J03"
2016	9	24	165	14258	"J03"
2016	10	25	172	14466	"J03"
2016	11	26	179	14437	"J03"
2016	12	27	186	14408	"J03"
2016	13	28	193	14785	"J03"
2016	14	29	200	12622	"J03"
2016	15	30	207	13463	"J03"
2016	16	31	214	14304	"J03"
2016	17	32	221	13696	"J03"
2016	18	33	228	11523	"J03"
2016	19	34	235	12445	"J03"
2016	20	35	242	13367	"J03"
